Datetime,FCU_CTRL,FAN_CTRL,RM_TEMP,RMCLGSPT,RMHTGSPT,FCU_MAT,FCU_DAT,FCU_RAT,FCU_CVLV,FCU_CVLV_DM,FCU_CLG_GPM,FCU_CLG_EWT,FCU_CLG_RWT,FCU_HVLV,FCU_HVLV_DM,FCU_HTG_GPM,FCU_HTG_EWT,FCU_HTG_RWT,FCU_DA_CFM,FCU_OA_CFM,FCU_DMPR,FCU_DMPR_DM,FCU_SPD,FCU_OAT,FCU_WAT,FCU_MA_HUMD,FCU_OA_HUMD,FCU_DA_HUMD,FCU_RA_HUMD
2018-12-03 03:25:00,2,1,59.52,85.0,55.0,45.01,119.93,59.52,0.0,0.0,0.0,45.0,45.49,0.8,0.0,1.03,120.0,119.86,0.0,0.88,0.0,0.0,0.0,30.51,0.0,49.58,84.55,10.21,31.13
2018-12-03 03:26:00,2,1,59.52,85.0,55.0,45.02,119.93,59.52,0.0,0.0,0.0,45.0,45.49,0.8,0.0,1.03,120.0,119.86,0.0,0.88,0.0,0.0,0.0,30.52,0.0,49.58,84.54,10.21,31.13
2018-12-03 03:27:00,2,1,59.51,85.0,55.0,45.03,119.93,59.51,0.0,0.0,0.0,45.0,45.49,0.8,0.0,1.03,120.0,119.86,0.0,0.88,0.0,0.0,0.0,30.54,0.0,49.59,84.54,10.21,31.13
2018-12-03 03:28:00,2,1,59.51,85.0,55.0,45.03,119.93,59.51,0.0,0.0,0.0,45.0,45.49,0.8,0.0,1.03,120.0,119.86,0.0,0.88,0.0,0.0,0.0,30.56,0.0,49.59,84.54,10.21,31.13
2018-12-03 03:29:00,2,1,59.51,85.0,55.0,45.04,119.93,59.51,0.0,0.0,0.0,45.0,45.49,0.8,0.0,1.03,120.0,119.86,0.0,0.88,0.0,0.0,0.0,30.57,0.0,49.59,84.53,10.21,31.13
2018-12-03 03:30:00,2,1,59.51,85.0,55.0,45.05,119.93,59.51,0.0,0.0,0.0,45.0,45.49,0.8,0.0,1.03,120.0,119.86,0.0,0.88,0.0,0.0,0.0,30.59,0.0,49.6,84.53,10.21,31.13
2018-12-03 03:31:00,2,1,59.51,85.0,55.0,45.05,119.93,59.51,0.0,0.0,0.0,45.0,45.49,0.8,0.0,1.03,120.0,119.86,0.0,0.88,0.0,0.0,0.0,30.6,0.0,49.6,84.53,10.21,31.13
2018-12-03 03:32:00,2,1,59.5,85.0,55.0,45.06,119.93,59.5,0.0,0.0,0.0,45.0,45.48,0.8,0.0,1.03,120.0,119.86,0.0,0.88,0.0,0.0,0.0,30.62,0.0,49.61,84.53,10.21,31.13
2018-12-03 03:33:00,2,1,59.5,85.0,55.0,45.07,119.93,59.5,0.0,0.0,0.0,45.0,45.48,0.8,0.0,1.03,120.0,119.86,0.0,0.88,0.0,0.0,0.0,30.63,0.0,49.61,84.53,10.21,31.14
2018-12-03 03:34:00,2,1,59.5,85.0,55.0,45.07,119.93,59.5,0.0,0.0,0.0,45.0,45.48,0.8,0.0,1.03,120.0,119.86,0.0,0.88,0.0,0.0,0.0,30.64,0.0,49.62,84.54,10.21,31.14
2018-12-03 03:35:00,2,1,59.5,85.0,55.0,45.08,119.93,59.5,0.0,0.0,0.0,45.0,45.48,0.8,0.0,1.03,120.0,119.86,0.0,0.88,0.0,0.0,0.0,30.66,0.0,49.62,84.54,10.21,31.14
2018-12-03 03:36:00,2,1,59.49,85.0,55.0,45.08,119.93,59.49,0.0,0.0,0.0,45.0,45.48,0.8,0.0,1.03,120.0,119.86,0.0,0.88,0.0,0.0,0.0,30.67,0.0,49.63,84.54,10.21,31.14
2018-12-03 03:37:00,2,1,59.49,85.0,55.0,45.09,119.93,59.49,0.0,0.0,0.0,45.0,45.48,0.8,0.0,1.03,120.0,119.86,0.0,0.88,0.0,0.0,0.0,30.69,0.0,49.63,84.55,10.21,31.14
2018-12-03 03:38:00,2,1,59.49,85.0,55.0,45.09,119.93,59.49,0.0,0.0,0.0,45.0,45.48,0.8,0.0,1.03,120.0,119.86,0.0,0.88,0.0,0.0,0.0,30.7,0.0,49.64,84.56,10.21,31.14
