Datetime,FCU_CTRL,FAN_CTRL,RM_TEMP,RMCLGSPT,RMHTGSPT,FCU_MAT,FCU_DAT,FCU_RAT,FCU_CVLV,FCU_CVLV_DM,FCU_CLG_GPM,FCU_CLG_EWT,FCU_CLG_RWT,FCU_HVLV,FCU_HVLV_DM,FCU_HTG_GPM,FCU_HTG_EWT,FCU_HTG_RWT,FCU_DA_CFM,FCU_OA_CFM,FCU_DMPR,FCU_DMPR_DM,FCU_SPD,FCU_OAT,FCU_WAT,FCU_MA_HUMD,FCU_OA_HUMD,FCU_DA_HUMD,FCU_RA_HUMD
2018-03-23 02:27:00,2,1,68.68,85.0,55.0,53.34,52.25,68.68,0.0,0.0,0.0,45.0,52.59,0.0,0.0,0.0,120.0,52.25,0.0,0.88,0.0,0.0,0.0,37.99,0.0,58.14,72.84,88.42,44.16
2018-03-23 02:28:00,2,1,68.68,85.0,55.0,53.34,52.25,68.68,0.0,0.0,0.0,45.0,52.59,0.0,0.0,0.0,120.0,52.25,0.0,0.88,0.0,0.0,0.0,37.99,0.0,58.13,72.83,88.41,44.16
2018-03-23 02:29:00,2,1,68.67,85.0,55.0,53.33,52.25,68.67,0.0,0.0,0.0,45.0,52.6,0.0,0.0,0.0,120.0,52.25,0.0,0.88,0.0,0.0,0.0,38.0,0.0,58.13,72.83,88.4,44.16
2018-03-23 02:30:00,2,1,68.67,85.0,55.0,53.33,52.26,68.67,0.0,0.0,0.0,45.0,52.6,0.0,0.0,0.0,120.0,52.26,0.0,0.88,0.0,0.0,0.0,38.0,0.0,58.12,72.83,88.39,44.15
2018-03-23 02:31:00,2,1,68.66,85.0,55.0,53.33,52.26,68.66,0.0,0.0,0.0,45.0,52.6,0.0,0.0,0.0,120.0,52.26,0.0,0.88,0.0,0.0,0.0,38.0,0.0,58.12,72.83,88.38,44.15
2018-03-23 02:32:00,2,1,68.66,85.0,55.0,53.33,52.26,68.66,0.0,0.0,0.0,45.0,52.6,0.0,0.0,0.0,120.0,52.26,0.0,0.88,0.0,0.0,0.0,38.0,0.0,58.11,72.83,88.37,44.15
2018-03-23 02:33:00,2,1,68.65,85.0,55.0,53.33,52.27,68.65,0.0,0.0,0.0,45.0,52.6,0.0,0.0,0.0,120.0,52.27,0.0,0.88,0.0,0.0,0.0,38.0,0.0,58.11,72.82,88.36,44.15
2018-03-23 02:34:00,2,1,68.65,85.0,55.0,53.32,52.27,68.65,0.0,0.0,0.0,45.0,52.61,0.0,0.0,0.0,120.0,52.27,0.0,0.88,0.0,0.0,0.0,38.0,0.0,58.11,72.82,88.35,44.14
2018-03-23 02:35:00,2,1,68.65,85.0,55.0,53.32,52.27,68.65,0.0,0.0,0.0,45.0,52.61,0.0,0.0,0.0,120.0,52.27,0.0,0.88,0.0,0.0,0.0,38.0,0.0,58.1,72.82,88.34,44.14
2018-03-23 02:36:00,2,1,68.64,85.0,55.0,53.32,52.28,68.64,0.0,0.0,0.0,45.0,52.61,0.0,0.0,0.0,120.0,52.28,0.0,0.88,0.0,0.0,0.0,38.0,0.0,58.1,72.82,88.33,44.14
