Datetime,FCU_CTRL,FAN_CTRL,RM_TEMP,RMCLGSPT,RMHTGSPT,FCU_MAT,FCU_DAT,FCU_RAT,FCU_CVLV,FCU_CVLV_DM,FCU_CLG_GPM,FCU_CLG_EWT,FCU_CLG_RWT,FCU_HVLV,FCU_HVLV_DM,FCU_HTG_GPM,FCU_HTG_EWT,FCU_HTG_RWT,FCU_DA_CFM,FCU_OA_CFM,FCU_DMPR,FCU_DMPR_DM,FCU_SPD,FCU_OAT,FCU_WAT,FCU_MA_HUMD,FCU_OA_HUMD,FCU_DA_HUMD,FCU_RA_HUMD
2018-02-18 11:34:00,2,1,70.09,85.0,55.0,54.87,119.94,70.09,0.0,0.0,0.0,45.0,50.93,0.8,0.0,1.03,120.0,119.87,0.0,0.88,0.0,0.0,0.0,39.64,0.0,35.7,54.45,10.21,23.99
2018-02-18 11:35:00,2,1,70.11,85.0,55.0,54.88,119.94,70.11,0.0,0.0,0.0,45.0,50.94,0.8,0.0,1.03,120.0,119.87,0.0,0.88,0.0,0.0,0.0,39.66,0.0,35.62,54.23,10.21,23.98
2018-02-18 11:36:00,2,1,70.12,85.0,55.0,54.9,119.94,70.12,0.0,0.0,0.0,45.0,50.95,0.8,0.0,1.03,120.0,119.87,0.0,0.88,0.0,0.0,0.0,39.67,0.0,35.55,54.0,10.21,23.96
2018-02-18 11:37:00,2,1,70.14,85.0,55.0,54.91,119.94,70.14,0.0,0.0,0.0,45.0,50.96,0.8,0.0,1.03,120.0,119.87,0.0,0.88,0.0,0.0,0.0,39.69,0.0,35.47,53.78,10.21,23.94
2018-02-18 11:38:00,2,1,70.15,85.0,55.0,54.92,119.94,70.15,0.0,0.0,0.0,45.0,50.97,0.8,0.0,1.03,120.0,119.87,0.0,0.88,0.0,0.0,0.0,39.7,0.0,35.4,53.55,10.21,23.93
2018-02-18 11:39:00,2,1,70.17,85.0,55.0,54.94,119.94,70.17,0.0,0.0,0.0,45.0,50.98,0.8,0.0,1.03,120.0,119.87,0.0,0.88,0.0,0.0,0.0,39.71,0.0,35.32,53.33,10.21,23.91
2018-02-18 11:40:00,2,1,70.18,85.0,55.0,54.95,119.94,70.18,0.0,0.0,0.0,45.0,50.99,0.8,0.0,1.03,120.0,119.87,0.0,0.88,0.0,0.0,0.0,39.72,0.0,35.25,53.11,10.21,23.9
2018-02-18 11:41:00,2,1,70.19,85.0,55.0,54.96,119.94,70.19,0.0,0.0,0.0,45.0,51.0,0.8,0.0,1.03,120.0,119.87,0.0,0.88,0.0,0.0,0.0,39.74,0.0,35.17,52.89,10.21,23.88
2018-02-18 11:42:00,2,1,70.21,85.0,55.0,54.98,119.94,70.21,0.0,0.0,0.0,45.0,51.01,0.8,0.0,1.03,120.0,119.87,0.0,0.88,0.0,0.0,0.0,39.75,0.0,35.1,52.67,10.21,23.87
2018-02-18 11:43:00,2,1,70.22,85.0,55.0,54.99,119.94,70.22,0.0,0.0,0.0,45.0,51.02,0.8,0.0,1.03,120.0,119.87,0.0,0.88,0.0,0.0,0.0,39.76,0.0,35.02,52.46,10.21,23.85
