Datetime,FCU_CTRL,FAN_CTRL,RM_TEMP,RMCLGSPT,RMHTGSPT,FCU_MAT,FCU_DAT,FCU_RAT,FCU_CVLV,FCU_CVLV_DM,FCU_CLG_GPM,FCU_CLG_EWT,FCU_CLG_RWT,FCU_HVLV,FCU_HVLV_DM,FCU_HTG_GPM,FCU_HTG_EWT,FCU_HTG_RWT,FCU_DA_CFM,FCU_OA_CFM,FCU_DMPR,FCU_DMPR_DM,FCU_SPD,FCU_OAT,FCU_WAT,FCU_MA_HUMD,FCU_OA_HUMD,FCU_DA_HUMD,FCU_RA_HUMD
2018-01-02 04:02:00,2,1,66.56,85.0,55.0,45.68,45.01,66.56,0.8,0.0,5.63,45.0,45.0,0.0,0.0,0.0,120.0,45.01,0.0,0.88,0.0,0.0,0.0,24.81,0.0,72.98,54.05,100.0,58.99
2018-01-02 04:03:00,2,1,66.55,85.0,55.0,45.68,45.01,66.55,0.8,0.0,5.63,45.0,45.0,0.0,0.0,0.0,120.0,45.01,0.0,0.88,0.0,0.0,0.0,24.81,0.0,72.96,54.08,100.0,58.98
2018-01-02 04:04:00,2,1,66.54,85.0,55.0,45.68,45.01,66.54,0.8,0.0,5.63,45.0,45.0,0.0,0.0,0.0,120.0,45.01,0.0,0.88,0.0,0.0,0.0,24.81,0.0,72.95,54.11,100.0,58.97
2018-01-02 04:05:00,2,1,66.54,85.0,55.0,45.68,45.01,66.54,0.8,0.0,5.63,45.0,45.0,0.0,0.0,0.0,120.0,45.01,0.0,0.88,0.0,0.0,0.0,24.82,0.0,72.93,54.14,100.0,58.95
2018-01-02 04:06:00,2,1,66.53,85.0,55.0,45.68,45.01,66.53,0.8,0.0,5.63,45.0,45.0,0.0,0.0,0.0,120.0,45.01,0.0,0.88,0.0,0.0,0.0,24.82,0.0,72.91,54.17,100.0,58.94
2018-01-02 04:07:00,2,1,66.53,85.0,55.0,45.68,45.01,66.53,0.8,0.0,5.63,45.0,45.0,0.0,0.0,0.0,120.0,45.01,0.0,0.88,0.0,0.0,0.0,24.83,0.0,72.9,54.2,100.0,58.92
2018-01-02 04:08:00,2,1,66.52,85.0,55.0,45.68,45.01,66.52,0.8,0.0,5.63,45.0,45.0,0.0,0.0,0.0,120.0,45.01,0.0,0.88,0.0,0.0,0.0,24.83,0.0,72.88,54.23,100.0,58.91
2018-01-02 04:09:00,2,1,66.51,85.0,55.0,45.68,45.01,66.51,0.8,0.0,5.63,45.0,45.0,0.0,0.0,0.0,120.0,45.01,0.0,0.88,0.0,0.0,0.0,24.84,0.0,72.87,54.26,100.0,58.89
2018-01-02 04:10:00,2,1,66.51,85.0,55.0,45.67,45.01,66.51,0.8,0.0,5.63,45.0,45.0,0.0,0.0,0.0,120.0,45.01,0.0,0.88,0.0,0.0,0.0,24.84,0.0,72.85,54.29,100.0,58.88
2018-01-02 04:11:00,2,1,66.5,85.0,55.0,45.67,45.01,66.5,0.8,0.0,5.63,45.0,45.0,0.0,0.0,0.0,120.0,45.01,0.0,0.88,0.0,0.0,0.0,24.85,0.0,72.84,54.32,100.0,58.87
2018-01-02 04:12:00,2,1,66.5,85.0,55.0,45.67,45.01,66.5,0.8,0.0,5.63,45.0,45.0,0.0,0.0,0.0,120.0,45.01,0.0,0.88,0.0,0.0,0.0,24.85,0.0,72.82,54.36,100.0,58.85
2018-01-02 04:13:00,2,1,66.49,85.0,55.0,45.67,45.01,66.49,0.8,0.0,5.63,45.0,45.0,0.0,0.0,0.0,120.0,45.01,0.0,0.88,0.0,0.0,0.0,24.86,0.0,72.8,54.39,100.0,58.84
2018-01-02 04:14:00,2,1,66.48,85.0,55.0,45.67,45.01,66.48,0.8,0.0,5.63,45.0,45.0,0.0,0.0,0.0,120.0,45.01,0.0,0.88,0.0,0.0,0.0,24.86,0.0,72.79,54.42,100.0,58.82
