Datetime,FCU_CTRL,FAN_CTRL,RM_TEMP,RMCLGSPT,RMHTGSPT,FCU_MAT,FCU_DAT,FCU_RAT,FCU_CVLV,FCU_CVLV_DM,FCU_CLG_GPM,FCU_CLG_EWT,FCU_CLG_RWT,FCU_HVLV,FCU_HVLV_DM,FCU_HTG_GPM,FCU_HTG_EWT,FCU_HTG_RWT,FCU_DA_CFM,FCU_OA_CFM,FCU_DMPR,FCU_DMPR_DM,FCU_SPD,FCU_OAT,FCU_WAT,FCU_MA_HUMD,FCU_OA_HUMD,FCU_DA_HUMD,FCU_RA_HUMD
2018-01-02 20:23:00,2,1,70.46,85.0,55.0,47.41,64.02,70.46,0.0,0.0,0.0,45.0,60.8,0.0,0.0,0.0,120.0,64.02,0.0,0.88,0.0,0.0,0.0,24.37,0.0,56.73,73.79,57.86,38.49
2018-01-02 20:24:00,2,1,70.43,85.0,55.0,47.39,64.0,70.43,0.0,0.0,0.0,45.0,60.77,0.0,0.0,0.0,120.0,64.0,0.0,0.88,0.0,0.0,0.0,24.34,0.0,56.98,74.73,57.91,38.57
2018-01-02 20:25:00,2,1,70.41,85.0,55.0,47.36,63.97,70.41,0.0,0.0,0.0,45.0,60.74,0.0,0.0,0.0,120.0,63.97,0.0,0.88,0.0,0.0,0.0,24.3,0.0,57.23,75.68,57.97,38.66
2018-01-02 20:26:00,2,1,70.39,85.0,55.0,47.33,63.94,70.39,0.0,0.0,0.0,45.0,60.7,0.0,0.0,0.0,120.0,63.94,0.0,0.88,0.0,0.0,0.0,24.27,0.0,57.47,76.65,58.03,38.74
2018-01-02 20:27:00,2,1,70.36,85.0,55.0,47.3,63.91,70.36,0.0,0.0,0.0,45.0,60.67,0.0,0.0,0.0,120.0,63.91,0.0,0.88,0.0,0.0,0.0,24.24,0.0,57.72,77.62,58.08,38.82
2018-01-02 20:28:00,2,1,70.34,85.0,55.0,47.27,63.88,70.34,0.0,0.0,0.0,45.0,60.63,0.0,0.0,0.0,120.0,63.88,0.0,0.88,0.0,0.0,0.0,24.2,0.0,57.97,78.6,58.14,38.91
2018-01-02 20:29:00,2,1,70.31,85.0,55.0,47.24,63.85,70.31,0.0,0.0,0.0,45.0,60.6,0.0,0.0,0.0,120.0,63.85,0.0,0.88,0.0,0.0,0.0,24.17,0.0,58.22,79.59,58.2,38.99
2018-01-02 20:30:00,2,1,70.29,85.0,55.0,47.21,63.83,70.29,0.0,0.0,0.0,45.0,60.56,0.0,0.0,0.0,120.0,63.83,0.0,0.88,0.0,0.0,0.0,24.13,0.0,58.47,80.6,58.25,39.07
2018-01-02 20:31:00,2,1,70.26,85.0,55.0,47.18,63.8,70.26,0.0,0.0,0.0,45.0,60.53,0.0,0.0,0.0,120.0,63.8,0.0,0.88,0.0,0.0,0.0,24.09,0.0,58.72,81.61,58.31,39.15
2018-01-02 20:32:00,2,1,70.24,85.0,55.0,47.15,63.77,70.24,0.0,0.0,0.0,45.0,60.49,0.0,0.0,0.0,120.0,63.77,0.0,0.88,0.0,0.0,0.0,24.06,0.0,58.97,82.63,58.37,39.23
2018-01-02 20:33:00,2,1,70.21,85.0,55.0,47.12,63.74,70.21,0.0,0.0,0.0,45.0,60.46,0.0,0.0,0.0,120.0,63.74,0.0,0.88,0.0,0.0,0.0,24.02,0.0,59.21,83.66,58.43,39.31
2018-01-02 20:34:00,2,1,70.19,85.0,55.0,47.09,63.71,70.19,0.0,0.0,0.0,45.0,60.42,0.0,0.0,0.0,120.0,63.71,0.0,0.88,0.0,0.0,0.0,23.99,0.0,59.46,84.69,58.48,39.38
2018-01-02 20:35:00,2,1,70.16,85.0,55.0,47.06,63.68,70.16,0.0,0.0,0.0,45.0,60.39,0.0,0.0,0.0,120.0,63.68,0.0,0.88,0.0,0.0,0.0,23.95,0.0,59.71,85.74,58.54,39.46
2018-01-02 20:36:00,2,1,70.14,85.0,55.0,47.02,63.65,70.14,0.0,0.0,0.0,45.0,60.36,0.0,0.0,0.0,120.0,63.65,0.0,0.88,0.0,0.0,0.0,23.91,0.0,59.96,86.79,58.6,39.54
2018-01-02 20:37:00,2,1,70.11,85.0,55.0,46.99,63.62,70.11,0.0,0.0,0.0,45.0,60.32,0.0,0.0,0.0,120.0,63.62,0.0,0.88,0.0,0.0,0.0,23.88,0.0,60.2,87.84,58.66,39.61
2018-01-02 20:38:00,2,1,70.08,85.0,55.0,46.96,63.6,70.08,0.0,0.0,0.0,45.0,60.29,0.0,0.0,0.0,120.0,63.6,0.0,0.88,0.0,0.0,0.0,23.84,0.0,60.45,88.91,58.72,39.69
2018-01-02 20:39:00,2,1,70.06,85.0,55.0,46.93,63.57,70.06,0.0,0.0,0.0,45.0,60.25,0.0,0.0,0.0,120.0,63.57,0.0,0.88,0.0,0.0,0.0,23.8,0.0,60.7,89.98,58.78,39.76
2018-01-02 20:40:00,2,1,70.03,85.0,55.0,46.9,63.54,70.03,0.0,0.0,0.0,45.0,60.22,0.0,0.0,0.0,120.0,63.54,0.0,0.88,0.0,0.0,0.0,23.76,0.0,60.94,91.05,58.84,39.83
2018-01-02 20:41:00,2,1,70.0,85.0,55.0,46.86,63.51,70.0,0.0,0.0,0.0,45.0,60.18,0.0,0.0,0.0,120.0,63.51,0.0,0.88,0.0,0.0,0.0,23.73,0.0,61.18,92.13,58.9,39.91
2018-01-02 20:42:00,2,1,69.98,85.0,55.0,46.83,63.48,69.98,0.0,0.0,0.0,45.0,60.15,0.0,0.0,0.0,120.0,63.48,0.0,0.88,0.0,0.0,0.0,23.69,0.0,61.43,93.22,58.96,39.98
2018-01-02 20:43:00,2,1,69.95,85.0,55.0,46.8,63.45,69.95,0.0,0.0,0.0,45.0,60.12,0.0,0.0,0.0,120.0,63.45,0.0,0.88,0.0,0.0,0.0,23.65,0.0,61.67,94.31,59.02,40.05
2018-01-02 20:44:00,2,1,69.92,85.0,55.0,46.77,63.42,69.92,0.0,0.0,0.0,45.0,60.08,0.0,0.0,0.0,120.0,63.42,0.0,0.88,0.0,0.0,0.0,23.61,0.0,61.91,95.4,59.08,40.12
2018-01-02 20:45:00,2,1,69.9,85.0,55.0,46.74,63.39,69.9,0.0,0.0,0.0,45.0,60.05,0.0,0.0,0.0,120.0,63.39,0.0,0.88,0.0,0.0,0.0,23.58,0.0,62.15,96.5,59.14,40.18
2018-01-02 20:46:00,2,1,69.87,85.0,55.0,46.7,63.36,69.87,0.0,0.0,0.0,45.0,60.01,0.0,0.0,0.0,120.0,63.36,0.0,0.88,0.0,0.0,0.0,23.54,0.0,62.39,97.6,59.2,40.25
2018-01-02 20:47:00,2,1,69.84,85.0,55.0,46.67,63.33,69.84,0.0,0.0,0.0,45.0,59.98,0.0,0.0,0.0,120.0,63.33,0.0,0.88,0.0,0.0,0.0,23.5,0.0,62.62,98.71,59.26,40.32
2018-01-02 20:48:00,2,1,69.81,85.0,55.0,46.64,63.3,69.81,0.0,0.0,0.0,45.0,59.94,0.0,0.0,0.0,120.0,63.3,0.0,0.88,0.0,0.0,0.0,23.46,0.0,62.86,99.81,59.32,40.38
2018-01-02 20:49:00,2,1,69.79,85.0,55.0,46.61,63.27,69.79,0.0,0.0,0.0,45.0,59.91,0.0,0.0,0.0,120.0,63.27,0.0,0.88,0.0,0.0,0.0,23.42,0.0,63.09,100.0,59.38,40.45
2018-01-02 20:50:00,2,1,69.76,85.0,55.0,46.57,63.25,69.76,0.0,0.0,0.0,45.0,59.87,0.0,0.0,0.0,120.0,63.25,0.0,0.88,0.0,0.0,0.0,23.39,0.0,63.32,100.0,59.44,40.51
2018-01-02 20:51:00,2,1,69.73,85.0,55.0,46.54,63.22,69.73,0.0,0.0,0.0,45.0,59.84,0.0,0.0,0.0,120.0,63.22,0.0,0.88,0.0,0.0,0.0,23.35,0.0,63.55,100.0,59.5,40.57
