Datetime,FCU_CTRL,FAN_CTRL,RM_TEMP,RMCLGSPT,RMHTGSPT,FCU_MAT,FCU_DAT,FCU_RAT,FCU_CVLV,FCU_CVLV_DM,FCU_CLG_GPM,FCU_CLG_EWT,FCU_CLG_RWT,FCU_HVLV,FCU_HVLV_DM,FCU_HTG_GPM,FCU_HTG_EWT,FCU_HTG_RWT,FCU_DA_CFM,FCU_OA_CFM,FCU_DMPR,FCU_DMPR_DM,FCU_SPD,FCU_OAT,FCU_WAT,FCU_MA_HUMD,FCU_OA_HUMD,FCU_DA_HUMD,FCU_RA_HUMD
2018-01-01 03:52:00,2,1,70.36,85.0,55.0,48.66,52.91,70.36,0.0,0.0,0.0,45.0,49.5,0.0,0.0,0.0,120.0,52.91,0.0,0.88,0.0,0.0,0.0,26.96,0.0,21.18,54.12,86.19,9.63
2018-01-01 03:53:00,2,1,70.35,85.0,55.0,48.66,52.88,70.35,0.0,0.0,0.0,45.0,49.5,0.0,0.0,0.0,120.0,52.88,0.0,0.88,0.0,0.0,0.0,26.96,0.0,21.18,54.11,86.28,9.63
2018-01-01 03:54:00,2,1,70.35,85.0,55.0,48.65,52.85,70.35,0.0,0.0,0.0,45.0,49.49,0.0,0.0,0.0,120.0,52.85,0.0,0.88,0.0,0.0,0.0,26.96,0.0,21.18,54.1,86.38,9.64
2018-01-01 03:55:00,2,1,70.34,85.0,55.0,48.65,52.82,70.34,0.0,0.0,0.0,45.0,49.49,0.0,0.0,0.0,120.0,52.82,0.0,0.88,0.0,0.0,0.0,26.96,0.0,21.18,54.09,86.48,9.64
2018-01-01 03:56:00,2,1,70.33,85.0,55.0,48.65,52.79,70.33,0.0,0.0,0.0,45.0,49.49,0.0,0.0,0.0,120.0,52.79,0.0,0.88,0.0,0.0,0.0,26.96,0.0,21.18,54.07,86.57,9.64
2018-01-01 03:57:00,2,1,70.33,85.0,55.0,48.64,52.76,70.33,0.0,0.0,0.0,45.0,49.49,0.0,0.0,0.0,120.0,52.76,0.0,0.88,0.0,0.0,0.0,26.96,0.0,21.18,54.06,86.67,9.64
2018-01-01 03:58:00,2,1,70.32,85.0,55.0,48.64,52.73,70.32,0.0,0.0,0.0,45.0,49.48,0.0,0.0,0.0,120.0,52.73,0.0,0.88,0.0,0.0,0.0,26.96,0.0,21.18,54.05,86.76,9.65
2018-01-01 03:59:00,2,1,70.31,85.0,55.0,48.64,52.71,70.31,0.0,0.0,0.0,45.0,49.48,0.0,0.0,0.0,120.0,52.71,0.0,0.88,0.0,0.0,0.0,26.96,0.0,21.18,54.03,86.86,9.65
2018-01-01 04:00:00,2,1,70.31,85.0,55.0,48.63,52.68,70.31,0.0,0.0,0.0,45.0,49.48,0.0,0.0,0.0,120.0,52.68,0.0,0.88,0.0,0.0,0.0,26.96,0.0,21.18,54.02,86.95,9.65
2018-01-01 04:01:00,2,1,70.3,85.0,55.0,48.63,52.65,70.3,0.0,0.0,0.0,45.0,49.48,0.0,0.0,0.0,120.0,52.65,0.0,0.88,0.0,0.0,0.0,26.96,0.0,21.18,53.98,87.05,9.65
2018-01-01 04:02:00,2,1,70.3,85.0,55.0,48.63,52.62,70.3,0.0,0.0,0.0,45.0,49.48,0.0,0.0,0.0,120.0,52.62,0.0,0.88,0.0,0.0,0.0,26.96,0.0,21.17,53.94,87.14,9.65
2018-01-01 04:03:00,2,1,70.29,85.0,55.0,48.62,52.6,70.29,0.0,0.0,0.0,45.0,49.47,0.0,0.0,0.0,120.0,52.6,0.0,0.88,0.0,0.0,0.0,26.96,0.0,21.17,53.9,87.23,9.66
2018-01-01 04:04:00,2,1,70.28,85.0,55.0,48.62,52.57,70.28,0.0,0.0,0.0,45.0,49.47,0.0,0.0,0.0,120.0,52.57,0.0,0.88,0.0,0.0,0.0,26.96,0.0,21.16,53.86,87.32,9.66
2018-01-01 04:05:00,2,1,70.28,85.0,55.0,48.62,52.54,70.28,0.0,0.0,0.0,45.0,49.47,0.0,0.0,0.0,120.0,52.54,0.0,0.88,0.0,0.0,0.0,26.96,0.0,21.15,53.81,87.42,9.66
2018-01-01 04:06:00,2,1,70.27,85.0,55.0,48.62,52.52,70.27,0.0,0.0,0.0,45.0,49.47,0.0,0.0,0.0,120.0,52.52,0.0,0.88,0.0,0.0,0.0,26.96,0.0,21.15,53.77,87.51,9.66
