Datetime,FCU_CTRL,FAN_CTRL,RM_TEMP,RMCLGSPT,RMHTGSPT,FCU_MAT,FCU_DAT,FCU_RAT,FCU_CVLV,FCU_CVLV_DM,FCU_CLG_GPM,FCU_CLG_EWT,FCU_CLG_RWT,FCU_HVLV,FCU_HVLV_DM,FCU_HTG_GPM,FCU_HTG_EWT,FCU_HTG_RWT,FCU_DA_CFM,FCU_OA_CFM,FCU_DMPR,FCU_DMPR_DM,FCU_SPD,FCU_OAT,FCU_WAT,FCU_MA_HUMD,FCU_OA_HUMD,FCU_DA_HUMD,FCU_RA_HUMD
2018-05-14 17:21:00,1,1,71.93,72.0,68.0,71.92,65.7,71.93,0.17,0.17,0.35,45.0,68.65,0.0,0.0,0.0,120.0,65.7,399.82,0.88,0.0,0.3,9.75,65.64,2.62,80.36,37.87,54.72,80.43
2018-05-14 17:22:00,1,1,71.93,72.0,68.0,71.92,65.73,71.93,0.17,0.17,0.35,45.0,68.69,0.0,0.0,0.0,120.0,65.72,399.82,0.88,0.0,0.3,9.75,65.62,2.62,80.43,37.9,54.67,80.5
2018-05-14 17:23:00,1,1,71.93,72.0,68.0,71.92,65.76,71.93,0.17,0.17,0.35,45.0,68.74,0.0,0.0,0.0,120.0,65.75,399.82,0.88,0.0,0.3,9.75,65.61,2.62,80.5,37.94,54.62,80.58
2018-05-14 17:24:00,1,1,71.93,72.0,68.0,71.92,65.78,71.93,0.17,0.17,0.34,45.0,68.78,0.0,0.0,0.0,120.0,65.78,399.82,0.88,0.0,0.3,9.75,65.59,2.62,80.58,37.97,54.57,80.65
2018-05-14 17:25:00,1,1,71.93,72.0,68.0,71.92,65.81,71.93,0.17,0.17,0.34,45.0,68.82,0.0,0.0,0.0,120.0,65.81,399.82,0.88,0.0,0.3,9.75,65.57,2.62,80.65,38.0,54.52,80.72
2018-05-14 17:26:00,1,1,71.93,72.0,68.0,71.92,65.84,71.93,0.17,0.17,0.34,45.0,68.86,0.0,0.0,0.0,120.0,65.84,399.82,0.88,0.0,0.3,9.75,65.55,2.62,80.73,38.03,54.47,80.8
2018-05-14 17:27:00,1,1,71.93,72.0,68.0,71.92,65.87,71.93,0.17,0.17,0.34,45.0,68.9,0.0,0.0,0.0,120.0,65.86,399.82,0.88,0.0,0.3,9.75,65.54,2.62,80.8,38.06,54.42,80.87
2018-05-14 17:28:00,1,1,71.93,72.0,68.0,71.92,65.9,71.93,0.17,0.17,0.33,45.0,68.94,0.0,0.0,0.0,120.0,65.89,399.82,0.88,0.0,0.3,9.75,65.52,2.62,80.88,38.09,54.37,80.95
2018-05-14 17:29:00,1,1,71.93,72.0,68.0,71.92,65.93,71.93,0.17,0.17,0.33,45.0,68.98,0.0,0.0,0.0,120.0,65.92,399.82,0.88,0.0,0.3,9.75,65.5,2.62,80.95,38.12,54.32,81.02
2018-05-14 17:30:00,1,1,71.93,72.0,68.0,71.92,65.96,71.93,0.17,0.17,0.33,45.0,69.02,0.0,0.0,0.0,120.0,65.95,399.82,0.88,0.0,0.3,9.75,65.49,2.62,81.03,38.15,54.27,81.1
2018-05-14 17:31:00,1,1,71.94,72.0,68.0,71.92,65.99,71.94,0.17,0.17,0.33,45.0,69.06,0.0,0.0,0.0,120.0,65.98,399.82,0.88,0.0,0.3,9.75,65.47,2.62,81.11,38.18,54.22,81.18
2018-05-14 17:32:00,1,1,71.94,72.0,68.0,71.92,66.02,71.94,0.17,0.17,0.32,45.0,69.1,0.0,0.0,0.0,120.0,66.01,399.82,0.88,0.0,0.3,9.75,65.45,2.62,81.18,38.21,54.17,81.25
2018-05-14 17:33:00,1,1,71.94,72.0,68.0,71.92,66.04,71.94,0.17,0.17,0.32,45.0,69.14,0.0,0.0,0.0,120.0,66.04,399.82,0.88,0.0,0.3,9.75,65.44,2.62,81.26,38.24,54.12,81.33
2018-05-14 17:34:00,1,1,71.94,72.0,68.0,71.92,66.07,71.94,0.17,0.17,0.32,45.0,69.18,0.0,0.0,0.0,120.0,66.07,399.82,0.88,0.0,0.3,9.75,65.42,2.62,81.34,38.27,54.07,81.41
2018-05-14 17:35:00,1,1,71.94,72.0,68.0,71.92,66.1,71.94,0.17,0.17,0.32,45.0,69.22,0.0,0.0,0.0,120.0,66.1,399.82,0.88,0.0,0.3,9.75,65.4,2.62,81.41,38.3,54.02,81.49
2018-05-14 17:36:00,1,1,71.94,72.0,68.0,71.92,66.13,71.94,0.17,0.17,0.32,45.0,69.26,0.0,0.0,0.0,120.0,66.13,399.82,0.88,0.0,0.3,9.75,65.39,2.62,81.49,38.32,53.97,81.56
2018-05-14 17:37:00,1,1,71.94,72.0,68.0,71.92,66.16,71.94,0.17,0.17,0.31,45.0,69.29,0.0,0.0,0.0,120.0,66.16,399.82,0.88,0.0,0.3,9.75,65.37,2.62,81.57,38.35,53.92,81.64
2018-05-14 17:38:00,1,1,71.94,72.0,68.0,71.92,66.19,71.94,0.17,0.17,0.31,45.0,69.33,0.0,0.0,0.0,120.0,66.19,399.82,0.88,0.0,0.3,9.75,65.35,2.62,81.65,38.38,53.87,81.72
2018-05-14 17:39:00,1,1,71.94,72.0,68.0,71.92,66.22,71.94,0.17,0.17,0.31,45.0,69.37,0.0,0.0,0.0,120.0,66.21,399.82,0.88,0.0,0.3,9.75,65.34,2.62,81.72,38.41,53.82,81.8
2018-05-14 17:40:00,1,1,71.94,72.0,68.0,71.92,66.25,71.94,0.17,0.17,0.31,45.0,69.4,0.0,0.0,0.0,120.0,66.24,399.82,0.88,0.0,0.3,9.75,65.32,2.62,81.8,38.43,53.77,81.87
2018-05-14 17:41:00,1,1,71.94,72.0,68.0,71.92,66.28,71.94,0.16,0.16,0.3,45.0,69.44,0.0,0.0,0.0,120.0,66.27,399.82,0.88,0.0,0.3,9.75,65.3,2.62,81.88,38.46,53.72,81.95
2018-05-14 17:42:00,1,1,71.94,72.0,68.0,71.92,66.31,71.94,0.16,0.16,0.3,45.0,69.48,0.0,0.0,0.0,120.0,66.3,399.82,0.88,0.0,0.3,9.75,65.28,2.62,81.96,38.49,53.67,82.03
2018-05-14 17:43:00,1,1,71.94,72.0,68.0,71.92,66.34,71.94,0.16,0.16,0.3,45.0,69.51,0.0,0.0,0.0,120.0,66.33,399.82,0.88,0.0,0.3,9.75,65.27,2.62,82.04,38.51,53.62,82.11
2018-05-14 17:44:00,1,1,71.94,72.0,68.0,71.92,66.37,71.94,0.16,0.16,0.3,45.0,69.55,0.0,0.0,0.0,120.0,66.36,399.82,0.88,0.0,0.3,9.75,65.25,2.62,82.12,38.54,53.57,82.19
2018-05-14 17:45:00,1,1,71.94,72.0,68.0,71.92,66.4,71.94,0.16,0.16,0.3,45.0,69.58,0.0,0.0,0.0,120.0,66.39,399.82,0.88,0.0,0.3,9.75,65.23,2.62,82.2,38.57,53.52,82.27
2018-05-14 17:46:00,1,1,71.94,72.0,68.0,71.92,66.43,71.94,0.16,0.16,0.29,45.0,69.62,0.0,0.0,0.0,120.0,66.42,399.82,0.88,0.0,0.3,9.75,65.21,2.62,82.28,38.59,53.47,82.35
2018-05-14 17:47:00,1,1,71.93,72.0,68.0,71.92,66.46,71.93,0.16,0.16,0.29,45.0,69.66,0.0,0.0,0.0,120.0,66.45,399.82,0.88,0.0,0.3,9.75,65.2,2.62,82.36,38.62,53.42,82.43
2018-05-14 17:48:00,1,1,71.93,72.0,68.0,71.92,66.49,71.93,0.16,0.16,0.29,45.0,69.69,0.0,0.0,0.0,120.0,66.48,399.82,0.88,0.0,0.3,9.75,65.18,2.62,82.44,38.65,53.37,82.51
2018-05-14 17:49:00,1,1,71.93,72.0,68.0,71.92,66.52,71.93,0.16,0.16,0.29,45.0,69.73,0.0,0.0,0.0,120.0,66.51,399.82,0.88,0.0,0.3,9.75,65.16,2.62,82.52,38.67,53.32,82.59
2018-05-14 17:50:00,1,1,71.93,72.0,68.0,71.92,66.55,71.93,0.16,0.16,0.28,45.0,69.77,0.0,0.0,0.0,120.0,66.54,399.82,0.88,0.0,0.3,9.75,65.14,2.62,82.6,38.7,53.27,82.67
2018-05-14 17:51:00,1,1,71.93,72.0,68.0,71.92,66.58,71.93,0.16,0.16,0.28,45.0,69.8,0.0,0.0,0.0,120.0,66.57,399.82,0.88,0.0,0.3,9.75,65.12,2.62,82.69,38.73,53.21,82.76
2018-05-14 17:52:00,1,1,71.93,72.0,68.0,71.92,66.61,71.93,0.16,0.16,0.28,45.0,69.84,0.0,0.0,0.0,120.0,66.6,399.82,0.88,0.0,0.3,9.75,65.11,2.62,82.77,38.76,53.16,82.84
2018-05-14 17:53:00,1,1,71.93,72.0,68.0,71.92,66.64,71.93,0.16,0.16,0.28,45.0,69.88,0.0,0.0,0.0,120.0,66.63,399.82,0.88,0.0,0.3,9.75,65.09,2.62,82.85,38.78,53.11,82.92
2018-05-14 17:54:00,1,1,71.93,72.0,68.0,71.91,66.67,71.93,0.16,0.16,0.27,45.0,69.91,0.0,0.0,0.0,120.0,66.66,399.82,0.88,0.0,0.3,9.75,65.07,2.62,82.94,38.81,53.06,83.01
2018-05-14 17:55:00,1,1,71.93,72.0,68.0,71.91,66.7,71.93,0.16,0.16,0.27,45.0,69.95,0.0,0.0,0.0,120.0,66.69,399.82,0.88,0.0,0.3,9.75,65.05,2.62,83.02,38.84,53.01,83.1
2018-05-14 17:56:00,1,1,71.93,72.0,68.0,71.91,66.73,71.93,0.16,0.16,0.27,45.0,69.99,0.0,0.0,0.0,120.0,66.73,399.82,0.88,0.0,0.3,9.75,65.03,2.62,83.11,38.87,52.96,83.18
2018-05-14 17:57:00,1,1,71.93,72.0,68.0,71.91,66.76,71.93,0.16,0.16,0.27,45.0,70.02,0.0,0.0,0.0,120.0,66.76,399.82,0.88,0.0,0.3,9.75,65.01,2.62,83.2,38.9,52.9,83.27
2018-05-14 17:58:00,1,1,71.93,72.0,68.0,71.91,66.8,71.93,0.16,0.16,0.27,45.0,70.06,0.0,0.0,0.0,120.0,66.79,399.82,0.88,0.0,0.3,9.75,64.99,2.62,83.29,38.93,52.85,83.36
2018-05-14 17:59:00,1,1,71.93,72.0,68.0,71.91,66.83,71.93,0.16,0.16,0.26,45.0,70.1,0.0,0.0,0.0,120.0,66.82,399.82,0.88,0.0,0.3,9.75,64.97,2.62,83.37,38.96,52.8,83.45
2018-05-14 18:00:00,1,1,71.93,72.0,68.0,71.91,66.86,71.93,0.16,0.16,0.26,45.0,70.14,0.0,0.0,0.0,120.0,66.86,399.82,0.88,0.0,0.3,9.75,64.95,2.62,83.46,38.99,52.74,83.54
2018-05-14 18:01:00,2,1,72.28,85.0,55.0,69.07,66.82,72.28,0.0,0.0,0.0,45.0,250.0,0.0,0.0,0.0,120.0,66.82,0.0,0.88,0.0,0.0,0.0,64.92,0.35,67.19,39.03,52.81,82.66
2018-05-14 18:02:00,2,1,72.76,85.0,55.0,68.89,66.7,72.76,0.0,0.0,0.0,45.0,250.0,0.0,0.0,0.0,120.0,66.7,0.0,0.88,0.0,0.0,0.0,64.9,0.05,64.55,39.08,53.0,81.45
2018-05-14 18:03:00,2,1,73.19,85.0,55.0,69.04,66.58,73.19,0.0,0.0,0.0,45.0,183.87,0.0,0.0,0.0,120.0,66.58,0.0,0.88,0.0,0.0,0.0,64.87,0.01,63.84,39.14,53.21,80.42
2018-05-14 18:04:00,2,1,73.56,85.0,55.0,69.2,66.46,73.56,0.0,0.0,0.0,45.0,64.05,0.0,0.0,0.0,120.0,66.46,0.0,0.88,0.0,0.0,0.0,64.84,0.0,63.47,39.19,53.41,79.58
2018-05-14 18:05:00,2,1,73.87,85.0,55.0,69.34,66.34,73.87,0.0,0.0,0.0,45.0,47.91,0.0,0.0,0.0,120.0,66.34,0.0,0.88,0.0,0.0,0.0,64.81,0.0,63.2,39.24,53.62,78.89
2018-05-14 18:06:00,2,1,74.13,85.0,55.0,69.46,66.22,74.13,0.0,0.0,0.0,45.0,45.81,0.0,0.0,0.0,120.0,66.22,0.0,0.88,0.0,0.0,0.0,64.78,0.0,63.0,39.3,53.82,78.34
2018-05-14 18:07:00,2,1,74.36,85.0,55.0,69.56,66.1,74.36,0.0,0.0,0.0,45.0,45.6,0.0,0.0,0.0,120.0,66.1,0.0,0.88,0.0,0.0,0.0,64.75,0.0,62.84,39.35,54.02,77.89
2018-05-14 18:08:00,2,1,74.55,85.0,55.0,69.64,65.99,74.55,0.0,0.0,0.0,45.0,45.65,0.0,0.0,0.0,120.0,65.99,0.0,0.88,0.0,0.0,0.0,64.72,0.0,62.71,39.41,54.22,77.52
2018-05-14 18:09:00,2,1,74.72,85.0,55.0,69.71,65.87,74.72,0.0,0.0,0.0,45.0,45.73,0.0,0.0,0.0,120.0,65.87,0.0,0.88,0.0,0.0,0.0,64.69,0.0,62.63,39.47,54.42,77.22
2018-05-14 18:10:00,2,1,74.86,85.0,55.0,69.76,65.76,74.86,0.0,0.0,0.0,45.0,45.82,0.0,0.0,0.0,120.0,65.76,0.0,0.88,0.0,0.0,0.0,64.66,0.0,62.56,39.52,54.62,76.98
2018-05-14 18:11:00,2,1,74.99,85.0,55.0,69.81,65.65,74.99,0.0,0.0,0.0,45.0,45.91,0.0,0.0,0.0,120.0,65.65,0.0,0.88,0.0,0.0,0.0,64.63,0.0,62.52,39.58,54.82,76.78
2018-05-14 18:12:00,2,1,75.09,85.0,55.0,69.85,65.54,75.09,0.0,0.0,0.0,45.0,46.0,0.0,0.0,0.0,120.0,65.54,0.0,0.88,0.0,0.0,0.0,64.6,0.0,62.5,39.64,55.01,76.63
2018-05-14 18:13:00,2,1,75.19,85.0,55.0,69.88,65.43,75.19,0.0,0.0,0.0,45.0,46.08,0.0,0.0,0.0,120.0,65.43,0.0,0.88,0.0,0.0,0.0,64.57,0.0,62.5,39.7,55.21,76.51
2018-05-14 18:14:00,2,1,75.27,85.0,55.0,69.9,65.32,75.27,0.0,0.0,0.0,45.0,46.17,0.0,0.0,0.0,120.0,65.32,0.0,0.88,0.0,0.0,0.0,64.54,0.0,62.51,39.76,55.4,76.42
2018-05-14 18:15:00,2,1,75.34,85.0,55.0,69.92,65.22,75.34,0.0,0.0,0.0,45.0,46.26,0.0,0.0,0.0,120.0,65.22,0.0,0.88,0.0,0.0,0.0,64.51,0.0,62.53,39.82,55.59,76.35
2018-05-14 18:16:00,2,1,75.39,85.0,55.0,69.94,65.11,75.39,0.0,0.0,0.0,45.0,46.35,0.0,0.0,0.0,120.0,65.11,0.0,0.88,0.0,0.0,0.0,64.48,0.0,62.56,39.88,55.78,76.31
2018-05-14 18:17:00,2,1,75.44,85.0,55.0,69.95,65.01,75.44,0.0,0.0,0.0,45.0,46.44,0.0,0.0,0.0,120.0,65.01,0.0,0.88,0.0,0.0,0.0,64.45,0.0,62.61,39.94,55.97,76.28
2018-05-14 18:18:00,2,1,75.49,85.0,55.0,69.95,64.91,75.49,0.0,0.0,0.0,45.0,46.52,0.0,0.0,0.0,120.0,64.91,0.0,0.88,0.0,0.0,0.0,64.41,0.0,62.66,40.0,56.16,76.28
2018-05-14 18:19:00,2,1,75.52,85.0,55.0,69.95,64.81,75.52,0.0,0.0,0.0,45.0,46.61,0.0,0.0,0.0,120.0,64.81,0.0,0.88,0.0,0.0,0.0,64.38,0.0,62.71,40.06,56.35,76.28
2018-05-14 18:20:00,2,1,75.55,85.0,55.0,69.95,64.71,75.55,0.0,0.0,0.0,45.0,46.7,0.0,0.0,0.0,120.0,64.71,0.0,0.88,0.0,0.0,0.0,64.35,0.0,62.78,40.12,56.53,76.3
2018-05-14 18:21:00,2,1,75.58,85.0,55.0,69.95,64.61,75.58,0.0,0.0,0.0,45.0,46.78,0.0,0.0,0.0,120.0,64.61,0.0,0.88,0.0,0.0,0.0,64.32,0.0,62.85,40.19,56.71,76.33
2018-05-14 18:22:00,2,1,75.6,85.0,55.0,69.94,64.52,75.6,0.0,0.0,0.0,45.0,46.87,0.0,0.0,0.0,120.0,64.52,0.0,0.88,0.0,0.0,0.0,64.29,0.0,62.92,40.25,56.9,76.37
2018-05-14 18:23:00,2,1,75.62,85.0,55.0,69.93,64.42,75.62,0.0,0.0,0.0,45.0,46.96,0.0,0.0,0.0,120.0,64.42,0.0,0.88,0.0,0.0,0.0,64.25,0.0,63.0,40.31,57.08,76.42
2018-05-14 18:24:00,2,1,75.63,85.0,55.0,69.92,64.33,75.63,0.0,0.0,0.0,45.0,47.04,0.0,0.0,0.0,120.0,64.33,0.0,0.88,0.0,0.0,0.0,64.22,0.0,63.09,40.38,57.26,76.48
2018-05-14 18:25:00,2,1,75.64,85.0,55.0,69.91,64.24,75.64,0.0,0.0,0.0,45.0,47.13,0.0,0.0,0.0,120.0,64.24,0.0,0.88,0.0,0.0,0.0,64.19,0.0,63.17,40.44,57.43,76.54
2018-05-14 18:26:00,2,1,75.64,85.0,55.0,69.9,64.15,75.64,0.0,0.0,0.0,45.0,47.21,0.0,0.0,0.0,120.0,64.15,0.0,0.88,0.0,0.0,0.0,64.15,0.0,63.26,40.51,57.61,76.61
2018-05-14 18:27:00,2,1,75.64,85.0,55.0,69.88,64.06,75.64,0.0,0.0,0.0,45.0,47.3,0.0,0.0,0.0,120.0,64.06,0.0,0.88,0.0,0.0,0.0,64.12,0.0,63.36,40.57,57.78,76.69
2018-05-14 18:28:00,2,1,75.64,85.0,55.0,69.87,63.97,75.64,0.0,0.0,0.0,45.0,47.38,0.0,0.0,0.0,120.0,63.97,0.0,0.88,0.0,0.0,0.0,64.09,0.0,63.45,40.64,57.96,76.77
2018-05-14 18:29:00,2,1,75.64,85.0,55.0,69.85,63.89,75.64,0.0,0.0,0.0,45.0,47.46,0.0,0.0,0.0,120.0,63.89,0.0,0.88,0.0,0.0,0.0,64.06,0.0,63.55,40.7,58.13,76.85
2018-05-14 18:30:00,2,1,75.64,85.0,55.0,69.83,63.8,75.64,0.0,0.0,0.0,45.0,47.55,0.0,0.0,0.0,120.0,63.8,0.0,0.88,0.0,0.0,0.0,64.02,0.0,63.65,40.77,58.3,76.94
2018-05-14 18:31:00,2,1,75.63,85.0,55.0,69.81,63.72,75.63,0.0,0.0,0.0,45.0,47.63,0.0,0.0,0.0,120.0,63.72,0.0,0.88,0.0,0.0,0.0,63.99,0.0,63.75,40.84,58.47,77.03
2018-05-14 18:32:00,2,1,75.62,85.0,55.0,69.79,63.64,75.62,0.0,0.0,0.0,45.0,47.71,0.0,0.0,0.0,120.0,63.64,0.0,0.88,0.0,0.0,0.0,63.95,0.0,63.86,40.91,58.63,77.13
2018-05-14 18:33:00,2,1,75.61,85.0,55.0,69.77,63.56,75.61,0.0,0.0,0.0,45.0,47.79,0.0,0.0,0.0,120.0,63.56,0.0,0.88,0.0,0.0,0.0,63.92,0.0,63.97,40.97,58.8,77.22
2018-05-14 18:34:00,2,1,75.6,85.0,55.0,69.74,63.48,75.6,0.0,0.0,0.0,45.0,47.88,0.0,0.0,0.0,120.0,63.48,0.0,0.88,0.0,0.0,0.0,63.89,0.0,64.07,41.04,58.96,77.32
2018-05-14 18:35:00,2,1,75.59,85.0,55.0,69.72,63.4,75.59,0.0,0.0,0.0,45.0,47.96,0.0,0.0,0.0,120.0,63.4,0.0,0.88,0.0,0.0,0.0,63.85,0.0,64.18,41.11,59.13,77.43
2018-05-14 18:36:00,2,1,75.57,85.0,55.0,69.7,63.32,75.57,0.0,0.0,0.0,45.0,48.04,0.0,0.0,0.0,120.0,63.32,0.0,0.88,0.0,0.0,0.0,63.82,0.0,64.29,41.18,59.29,77.53
2018-05-14 18:37:00,2,1,75.56,85.0,55.0,69.67,63.24,75.56,0.0,0.0,0.0,45.0,48.12,0.0,0.0,0.0,120.0,63.24,0.0,0.88,0.0,0.0,0.0,63.78,0.0,64.4,41.25,59.45,77.64
2018-05-14 18:38:00,2,1,75.54,85.0,55.0,69.65,63.17,75.54,0.0,0.0,0.0,45.0,48.2,0.0,0.0,0.0,120.0,63.17,0.0,0.88,0.0,0.0,0.0,63.75,0.0,64.51,41.32,59.6,77.74
2018-05-14 18:39:00,2,1,75.53,85.0,55.0,69.62,63.09,75.53,0.0,0.0,0.0,45.0,48.28,0.0,0.0,0.0,120.0,63.09,0.0,0.88,0.0,0.0,0.0,63.71,0.0,64.63,41.39,59.76,77.85
2018-05-14 18:40:00,2,1,75.51,85.0,55.0,69.6,63.02,75.51,0.0,0.0,0.0,45.0,48.36,0.0,0.0,0.0,120.0,63.02,0.0,0.88,0.0,0.0,0.0,63.68,0.0,64.74,41.46,59.91,77.96
2018-05-14 18:41:00,2,1,75.49,85.0,55.0,69.57,62.95,75.49,0.0,0.0,0.0,45.0,48.44,0.0,0.0,0.0,120.0,62.95,0.0,0.88,0.0,0.0,0.0,63.65,0.0,64.85,41.53,60.07,78.07
2018-05-14 18:42:00,2,1,75.47,85.0,55.0,69.54,62.88,75.47,0.0,0.0,0.0,45.0,48.52,0.0,0.0,0.0,120.0,62.88,0.0,0.88,0.0,0.0,0.0,63.61,0.0,64.97,41.61,60.22,78.18
2018-05-14 18:43:00,2,1,75.46,85.0,55.0,69.52,62.81,75.46,0.0,0.0,0.0,45.0,48.6,0.0,0.0,0.0,120.0,62.81,0.0,0.88,0.0,0.0,0.0,63.58,0.0,65.08,41.68,60.37,78.29
2018-05-14 18:44:00,2,1,75.44,85.0,55.0,69.49,62.74,75.44,0.0,0.0,0.0,45.0,48.68,0.0,0.0,0.0,120.0,62.74,0.0,0.88,0.0,0.0,0.0,63.54,0.0,65.2,41.75,60.51,78.4
2018-05-14 18:45:00,2,1,75.42,85.0,55.0,69.46,62.67,75.42,0.0,0.0,0.0,45.0,48.75,0.0,0.0,0.0,120.0,62.67,0.0,0.88,0.0,0.0,0.0,63.51,0.0,65.31,41.82,60.66,78.51
2018-05-14 18:46:00,2,1,75.4,85.0,55.0,69.43,62.61,75.4,0.0,0.0,0.0,45.0,48.83,0.0,0.0,0.0,120.0,62.61,0.0,0.88,0.0,0.0,0.0,63.47,0.0,65.43,41.9,60.81,78.62
2018-05-14 18:47:00,2,1,75.38,85.0,55.0,69.41,62.54,75.38,0.0,0.0,0.0,45.0,48.91,0.0,0.0,0.0,120.0,62.54,0.0,0.88,0.0,0.0,0.0,63.44,0.0,65.54,41.97,60.95,78.73
2018-05-14 18:48:00,2,1,75.35,85.0,55.0,69.38,62.48,75.35,0.0,0.0,0.0,45.0,48.98,0.0,0.0,0.0,120.0,62.48,0.0,0.88,0.0,0.0,0.0,63.4,0.0,65.66,42.05,61.09,78.85
2018-05-14 18:49:00,2,1,75.33,85.0,55.0,69.35,62.41,75.33,0.0,0.0,0.0,45.0,49.06,0.0,0.0,0.0,120.0,62.41,0.0,0.88,0.0,0.0,0.0,63.37,0.0,65.77,42.12,61.23,78.96
2018-05-14 18:50:00,2,1,75.31,85.0,55.0,69.32,62.35,75.31,0.0,0.0,0.0,45.0,49.14,0.0,0.0,0.0,120.0,62.35,0.0,0.88,0.0,0.0,0.0,63.33,0.0,65.89,42.2,61.37,79.07
2018-05-14 18:51:00,2,1,75.29,85.0,55.0,69.29,62.29,75.29,0.0,0.0,0.0,45.0,49.21,0.0,0.0,0.0,120.0,62.29,0.0,0.88,0.0,0.0,0.0,63.3,0.0,66.0,42.27,61.5,79.18
2018-05-14 18:52:00,2,1,75.27,85.0,55.0,69.27,62.23,75.27,0.0,0.0,0.0,45.0,49.29,0.0,0.0,0.0,120.0,62.23,0.0,0.88,0.0,0.0,0.0,63.26,0.0,66.12,42.35,61.64,79.29
2018-05-14 18:53:00,2,1,75.25,85.0,55.0,69.24,62.17,75.25,0.0,0.0,0.0,45.0,49.36,0.0,0.0,0.0,120.0,62.17,0.0,0.88,0.0,0.0,0.0,63.22,0.0,66.23,42.42,61.77,79.39
2018-05-14 18:54:00,2,1,75.23,85.0,55.0,69.21,62.11,75.23,0.0,0.0,0.0,45.0,49.44,0.0,0.0,0.0,120.0,62.11,0.0,0.88,0.0,0.0,0.0,63.19,0.0,66.35,42.5,61.9,79.5
2018-05-14 18:55:00,2,1,75.21,85.0,55.0,69.18,62.05,75.21,0.0,0.0,0.0,45.0,49.51,0.0,0.0,0.0,120.0,62.05,0.0,0.88,0.0,0.0,0.0,63.15,0.0,66.46,42.58,62.03,79.61
2018-05-14 18:56:00,2,1,75.19,85.0,55.0,69.15,62.0,75.19,0.0,0.0,0.0,45.0,49.59,0.0,0.0,0.0,120.0,62.0,0.0,0.88,0.0,0.0,0.0,63.12,0.0,66.58,42.65,62.16,79.72
2018-05-14 18:57:00,2,1,75.16,85.0,55.0,69.12,61.94,75.16,0.0,0.0,0.0,45.0,49.66,0.0,0.0,0.0,120.0,61.94,0.0,0.88,0.0,0.0,0.0,63.08,0.0,66.69,42.73,62.29,79.82
2018-05-14 18:58:00,2,1,75.14,85.0,55.0,69.1,61.89,75.14,0.0,0.0,0.0,45.0,49.73,0.0,0.0,0.0,120.0,61.89,0.0,0.88,0.0,0.0,0.0,63.05,0.0,66.81,42.81,62.41,79.93
2018-05-14 18:59:00,2,1,75.12,85.0,55.0,69.07,61.84,75.12,0.0,0.0,0.0,45.0,49.8,0.0,0.0,0.0,120.0,61.84,0.0,0.88,0.0,0.0,0.0,63.01,0.0,66.92,42.89,62.54,80.03
2018-05-14 19:00:00,2,1,75.1,85.0,55.0,69.04,61.78,75.1,0.0,0.0,0.0,45.0,49.88,0.0,0.0,0.0,120.0,61.78,0.0,0.88,0.0,0.0,0.0,62.98,0.0,67.04,42.97,62.66,80.13
2018-05-14 19:01:00,2,1,75.08,85.0,55.0,69.01,61.73,75.08,0.0,0.0,0.0,45.0,49.95,0.0,0.0,0.0,120.0,61.73,0.0,0.88,0.0,0.0,0.0,62.94,0.0,67.15,43.04,62.78,80.24
2018-05-14 19:02:00,2,1,75.06,85.0,55.0,68.98,61.68,75.06,0.0,0.0,0.0,45.0,50.02,0.0,0.0,0.0,120.0,61.68,0.0,0.88,0.0,0.0,0.0,62.9,0.0,67.26,43.12,62.9,80.33
2018-05-14 19:03:00,2,1,75.05,85.0,55.0,68.96,61.63,75.05,0.0,0.0,0.0,45.0,50.09,0.0,0.0,0.0,120.0,61.63,0.0,0.88,0.0,0.0,0.0,62.87,0.0,67.37,43.19,63.01,80.43
2018-05-14 19:04:00,2,1,75.03,85.0,55.0,68.93,61.58,75.03,0.0,0.0,0.0,45.0,50.16,0.0,0.0,0.0,120.0,61.58,0.0,0.88,0.0,0.0,0.0,62.83,0.0,67.47,43.26,63.13,80.52
