Datetime,FCU_CTRL,FAN_CTRL,RM_TEMP,RMCLGSPT,RMHTGSPT,FCU_MAT,FCU_DAT,FCU_RAT,FCU_CVLV,FCU_CVLV_DM,FCU_CLG_GPM,FCU_CLG_EWT,FCU_CLG_RWT,FCU_HVLV,FCU_HVLV_DM,FCU_HTG_GPM,FCU_HTG_EWT,FCU_HTG_RWT,FCU_DA_CFM,FCU_OA_CFM,FCU_DMPR,FCU_DMPR_DM,FCU_SPD,FCU_OAT,FCU_WAT,FCU_MA_HUMD,FCU_OA_HUMD,FCU_DA_HUMD,FCU_RA_HUMD
2018-01-06 22:42:00,2,1,58.99,85.0,55.0,42.6,47.66,62.59,0.0,0.0,0.0,45.0,46.56,0.0,0.0,0.0,120.0,47.66,0.0,0.88,0.0,0.0,0.0,22.61,0.0,61.94,74.3,100.0,35.98
2018-01-06 22:43:00,2,1,58.98,85.0,55.0,42.58,47.65,62.58,0.0,0.0,0.0,45.0,46.55,0.0,0.0,0.0,120.0,47.65,0.0,0.88,0.0,0.0,0.0,22.57,0.0,62.23,75.02,100.0,35.99
2018-01-06 22:44:00,2,1,58.98,85.0,55.0,42.55,47.64,62.58,0.0,0.0,0.0,45.0,46.54,0.0,0.0,0.0,120.0,47.64,0.0,0.88,0.0,0.0,0.0,22.53,0.0,62.52,75.74,100.0,35.99
2018-01-06 22:45:00,2,1,58.97,85.0,55.0,42.53,47.63,62.57,0.0,0.0,0.0,45.0,46.53,0.0,0.0,0.0,120.0,47.63,0.0,0.88,0.0,0.0,0.0,22.49,0.0,62.82,76.46,100.0,36.0
2018-01-06 22:46:00,2,1,58.96,85.0,55.0,42.5,47.62,62.56,0.0,0.0,0.0,45.0,46.52,0.0,0.0,0.0,120.0,47.62,0.0,0.88,0.0,0.0,0.0,22.45,0.0,63.11,77.17,100.0,36.0
2018-01-06 22:47:00,2,1,58.95,85.0,55.0,42.48,47.61,62.55,0.0,0.0,0.0,45.0,46.51,0.0,0.0,0.0,120.0,47.61,0.0,0.88,0.0,0.0,0.0,22.41,0.0,63.4,77.89,100.0,36.01
2018-01-06 22:48:00,2,1,58.94,85.0,55.0,42.46,47.6,62.54,0.0,0.0,0.0,45.0,46.5,0.0,0.0,0.0,120.0,47.6,0.0,0.88,0.0,0.0,0.0,22.37,0.0,63.69,78.6,100.0,36.01
2018-01-06 22:49:00,2,1,58.93,85.0,55.0,42.43,47.59,62.53,0.0,0.0,0.0,45.0,46.48,0.0,0.0,0.0,120.0,47.59,0.0,0.88,0.0,0.0,0.0,22.33,0.0,63.98,79.3,100.0,36.02
2018-01-06 22:50:00,2,1,58.93,85.0,55.0,42.41,47.58,62.53,0.0,0.0,0.0,45.0,46.47,0.0,0.0,0.0,120.0,47.58,0.0,0.88,0.0,0.0,0.0,22.29,0.0,64.26,80.0,100.0,36.02
2018-01-06 22:51:00,2,1,58.92,85.0,55.0,42.39,47.57,62.52,0.0,0.0,0.0,45.0,46.46,0.0,0.0,0.0,120.0,47.57,0.0,0.88,0.0,0.0,0.0,22.26,0.0,64.55,80.7,100.0,36.03
2018-01-06 22:52:00,2,1,58.91,85.0,55.0,42.36,47.56,62.51,0.0,0.0,0.0,45.0,46.45,0.0,0.0,0.0,120.0,47.56,0.0,0.88,0.0,0.0,0.0,22.22,0.0,64.84,81.39,100.0,36.03
2018-01-06 22:53:00,2,1,58.9,85.0,55.0,42.34,47.55,62.5,0.0,0.0,0.0,45.0,46.44,0.0,0.0,0.0,120.0,47.55,0.0,0.88,0.0,0.0,0.0,22.18,0.0,65.12,82.08,100.0,36.04
2018-01-06 22:54:00,2,1,58.89,85.0,55.0,42.32,47.54,62.49,0.0,0.0,0.0,45.0,46.43,0.0,0.0,0.0,120.0,47.54,0.0,0.88,0.0,0.0,0.0,22.14,0.0,65.4,82.76,100.0,36.04
2018-01-06 22:55:00,2,1,58.88,85.0,55.0,42.3,47.53,62.48,0.0,0.0,0.0,45.0,46.42,0.0,0.0,0.0,120.0,47.53,0.0,0.88,0.0,0.0,0.0,22.11,0.0,65.68,83.44,100.0,36.05
2018-01-06 22:56:00,2,1,58.88,85.0,55.0,42.27,47.52,62.48,0.0,0.0,0.0,45.0,46.41,0.0,0.0,0.0,120.0,47.52,0.0,0.88,0.0,0.0,0.0,22.07,0.0,65.96,84.11,100.0,36.06
2018-01-06 22:57:00,2,1,58.87,85.0,55.0,42.25,47.51,62.47,0.0,0.0,0.0,45.0,46.4,0.0,0.0,0.0,120.0,47.51,0.0,0.88,0.0,0.0,0.0,22.04,0.0,66.23,84.77,100.0,36.06
