Datetime,FCU_CTRL,FAN_CTRL,RM_TEMP,RMCLGSPT,RMHTGSPT,FCU_MAT,FCU_DAT,FCU_RAT,FCU_CVLV,FCU_CVLV_DM,FCU_CLG_GPM,FCU_CLG_EWT,FCU_CLG_RWT,FCU_HVLV,FCU_HVLV_DM,FCU_HTG_GPM,FCU_HTG_EWT,FCU_HTG_RWT,FCU_DA_CFM,FCU_OA_CFM,FCU_DMPR,FCU_DMPR_DM,FCU_SPD,FCU_OAT,FCU_WAT,FCU_MA_HUMD,FCU_OA_HUMD,FCU_DA_HUMD,FCU_RA_HUMD
2018-01-07 13:50:00,2,1,68.94,85.0,55.0,62.79,47.33,68.94,0.0,0.0,0.0,45.0,50.34,0.0,0.0,0.0,120.0,47.33,0.0,0.88,0.0,0.0,0.0,56.65,0.0,42.36,35.46,100.0,45.72
2018-01-07 13:51:00,2,1,68.95,85.0,55.0,62.82,47.36,68.95,0.0,0.0,0.0,45.0,50.38,0.0,0.0,0.0,120.0,47.36,0.0,0.88,0.0,0.0,0.0,56.69,0.0,42.32,35.42,100.0,45.7
2018-01-07 13:52:00,2,1,68.95,85.0,55.0,62.84,47.38,68.95,0.0,0.0,0.0,45.0,50.41,0.0,0.0,0.0,120.0,47.38,0.0,0.88,0.0,0.0,0.0,56.72,0.0,42.28,35.37,100.0,45.68
2018-01-07 13:53:00,2,1,68.95,85.0,55.0,62.86,47.41,68.95,0.0,0.0,0.0,45.0,50.44,0.0,0.0,0.0,120.0,47.41,0.0,0.88,0.0,0.0,0.0,56.76,0.0,42.24,35.32,100.0,45.67
2018-01-07 13:54:00,2,1,68.96,85.0,55.0,62.88,47.43,68.96,0.0,0.0,0.0,45.0,50.47,0.0,0.0,0.0,120.0,47.43,0.0,0.88,0.0,0.0,0.0,56.8,0.0,42.2,35.28,100.0,45.65
2018-01-07 13:55:00,2,1,68.96,85.0,55.0,62.9,47.46,68.96,0.0,0.0,0.0,45.0,50.5,0.0,0.0,0.0,120.0,47.46,0.0,0.88,0.0,0.0,0.0,56.84,0.0,42.17,35.23,100.0,45.63
2018-01-07 13:56:00,2,1,68.96,85.0,55.0,62.92,47.49,68.96,0.0,0.0,0.0,45.0,50.54,0.0,0.0,0.0,120.0,47.49,0.0,0.88,0.0,0.0,0.0,56.87,0.0,42.13,35.19,100.0,45.62
2018-01-07 13:57:00,2,1,68.96,85.0,55.0,62.93,47.51,68.96,0.0,0.0,0.0,45.0,50.57,0.0,0.0,0.0,120.0,47.51,0.0,0.88,0.0,0.0,0.0,56.91,0.0,42.09,35.14,100.0,45.6
2018-01-07 13:58:00,2,1,68.96,85.0,55.0,62.95,47.54,68.96,0.0,0.0,0.0,45.0,50.6,0.0,0.0,0.0,120.0,47.54,0.0,0.88,0.0,0.0,0.0,56.94,0.0,42.06,35.1,100.0,45.59
2018-01-07 13:59:00,2,1,68.97,85.0,55.0,62.97,47.57,68.97,0.0,0.0,0.0,45.0,50.63,0.0,0.0,0.0,120.0,47.57,0.0,0.88,0.0,0.0,0.0,56.97,0.0,42.02,35.06,100.0,45.57
