Datetime,FCU_CTRL,FAN_CTRL,RM_TEMP,RMCLGSPT,RMHTGSPT,FCU_MAT,FCU_DAT,FCU_RAT,FCU_CVLV,FCU_CVLV_DM,FCU_CLG_GPM,FCU_CLG_EWT,FCU_CLG_RWT,FCU_HVLV,FCU_HVLV_DM,FCU_HTG_GPM,FCU_HTG_EWT,FCU_HTG_RWT,FCU_DA_CFM,FCU_OA_CFM,FCU_DMPR,FCU_DMPR_DM,FCU_SPD,FCU_OAT,FCU_WAT,FCU_MA_HUMD,FCU_OA_HUMD,FCU_DA_HUMD,FCU_RA_HUMD
2018-07-05 21:43:00,2,1,85.01,85.0,55.0,84.98,85.09,85.01,0.25,0.25,1.26,45.0,65.69,0.5,0.0,0.73,120.0,92.88,399.82,0.88,0.0,0.0,9.75,74.2,2.62,44.02,71.91,28.79,43.97
2018-07-05 21:44:00,2,1,85.01,85.0,55.0,84.98,85.09,85.01,0.25,0.25,1.26,45.0,65.7,0.5,0.0,0.73,120.0,92.88,399.82,0.88,0.0,0.0,9.75,74.18,2.62,44.04,71.85,28.79,43.99
2018-07-05 21:45:00,2,1,85.01,85.0,55.0,84.99,85.1,85.01,0.25,0.25,1.26,45.0,65.7,0.5,0.0,0.73,120.0,92.88,399.82,0.88,0.0,0.0,9.75,74.17,2.62,44.06,71.79,28.79,44.01
2018-07-05 21:46:00,2,1,85.01,85.0,55.0,84.99,85.1,85.01,0.25,0.25,1.26,45.0,65.71,0.5,0.0,0.73,120.0,92.88,399.82,0.88,0.0,0.0,9.75,74.15,2.62,44.08,71.73,28.79,44.04
2018-07-05 21:47:00,2,1,85.02,85.0,55.0,84.99,85.1,85.02,0.25,0.25,1.26,45.0,65.71,0.5,0.0,0.73,120.0,92.88,399.82,0.88,0.0,0.0,9.75,74.13,2.62,44.1,71.68,28.79,44.06
2018-07-05 21:48:00,2,1,85.02,85.0,55.0,85.0,85.1,85.02,0.25,0.25,1.26,45.0,65.72,0.5,0.0,0.73,120.0,92.89,399.82,0.88,0.0,0.0,9.75,74.12,2.62,44.13,71.62,28.79,44.08
2018-07-05 21:49:00,2,1,85.02,85.0,55.0,85.0,85.1,85.02,0.25,0.25,1.27,45.0,65.72,0.5,0.0,0.73,120.0,92.89,399.82,0.88,0.0,0.0,9.75,74.1,2.62,44.15,71.56,28.78,44.11
2018-07-05 21:50:00,2,1,85.02,85.0,55.0,85.0,85.1,85.02,0.25,0.25,1.27,45.0,65.73,0.5,0.0,0.73,120.0,92.89,399.82,0.88,0.0,0.0,9.75,74.09,2.62,44.17,71.51,28.78,44.13
2018-07-05 21:51:00,2,1,85.03,85.0,55.0,85.0,85.11,85.03,0.25,0.25,1.27,45.0,65.73,0.5,0.0,0.73,120.0,92.89,399.82,0.88,0.0,0.0,9.75,74.07,2.62,44.2,71.45,28.78,44.15
2018-07-05 21:52:00,2,1,85.03,85.0,55.0,85.0,85.11,85.03,0.25,0.25,1.27,45.0,65.73,0.5,0.0,0.73,120.0,92.89,399.82,0.88,0.0,0.0,9.75,74.06,2.62,44.22,71.4,28.78,44.18
2018-07-05 21:53:00,2,1,85.03,85.0,55.0,85.01,85.11,85.03,0.25,0.25,1.27,45.0,65.74,0.5,0.0,0.73,120.0,92.89,399.82,0.88,0.0,0.0,9.75,74.04,2.62,44.24,71.35,28.78,44.2
2018-07-05 21:54:00,2,1,85.03,85.0,55.0,85.01,85.11,85.03,0.25,0.25,1.27,45.0,65.74,0.5,0.0,0.73,120.0,92.89,399.82,0.88,0.0,0.0,9.75,74.03,2.62,44.27,71.3,28.78,44.22
2018-07-05 21:55:00,2,1,85.03,85.0,55.0,85.01,85.11,85.03,0.25,0.25,1.27,45.0,65.74,0.5,0.0,0.73,120.0,92.89,399.82,0.88,0.0,0.0,9.75,74.01,2.62,44.29,71.25,28.78,44.25
2018-07-05 21:56:00,2,1,85.03,85.0,55.0,85.01,85.11,85.03,0.25,0.25,1.27,45.0,65.74,0.5,0.0,0.73,120.0,92.89,399.82,0.88,0.0,0.0,9.75,74.0,2.62,44.32,71.2,28.78,44.27
2018-07-05 21:57:00,2,1,85.04,85.0,55.0,85.01,85.11,85.04,0.25,0.25,1.27,45.0,65.75,0.5,0.0,0.73,120.0,92.89,399.82,0.88,0.0,0.0,9.75,73.99,2.62,44.34,71.15,28.78,44.3
2018-07-05 21:58:00,2,1,85.04,85.0,55.0,85.01,85.11,85.04,0.25,0.25,1.28,45.0,65.75,0.5,0.0,0.73,120.0,92.89,399.82,0.88,0.0,0.0,9.75,73.97,2.62,44.37,71.11,28.78,44.32
2018-07-05 21:59:00,2,1,85.04,85.0,55.0,85.01,85.11,85.04,0.25,0.25,1.28,45.0,65.75,0.5,0.0,0.73,120.0,92.89,399.82,0.88,0.0,0.0,9.75,73.96,2.62,44.39,71.06,28.78,44.35
2018-07-05 22:00:00,2,1,85.04,85.0,55.0,85.01,85.11,85.04,0.25,0.25,1.28,45.0,65.75,0.5,0.0,0.73,120.0,92.89,399.82,0.88,0.0,0.0,9.75,73.95,2.62,44.42,71.02,28.78,44.38
2018-07-05 22:01:00,2,1,85.04,85.0,55.0,85.01,85.11,85.04,0.25,0.25,1.28,45.0,65.76,0.5,0.0,0.73,120.0,92.89,399.82,0.88,0.0,0.0,9.75,73.94,2.62,44.45,71.02,28.78,44.4
