Datetime,FCU_CTRL,FAN_CTRL,RM_TEMP,RMCLGSPT,RMHTGSPT,FCU_MAT,FCU_DAT,FCU_RAT,FCU_CVLV,FCU_CVLV_DM,FCU_CLG_GPM,FCU_CLG_EWT,FCU_CLG_RWT,FCU_HVLV,FCU_HVLV_DM,FCU_HTG_GPM,FCU_HTG_EWT,FCU_HTG_RWT,FCU_DA_CFM,FCU_OA_CFM,FCU_DMPR,FCU_DMPR_DM,FCU_SPD,FCU_OAT,FCU_WAT,FCU_MA_HUMD,FCU_OA_HUMD,FCU_DA_HUMD,FCU_RA_HUMD
2018-01-10 23:09:00,2,1,66.96,85.0,55.0,38.87,119.9,66.96,0.0,0.0,0.0,45.0,43.31,0.5,0.0,0.73,120.0,119.8,0.0,0.88,0.0,0.0,0.0,10.78,0.0,62.89,41.85,10.22,33.66
2018-01-10 23:10:00,2,1,66.94,85.0,55.0,38.85,119.9,66.94,0.0,0.0,0.0,45.0,43.3,0.5,0.0,0.73,120.0,119.8,0.0,0.88,0.0,0.0,0.0,10.77,0.0,62.92,41.83,10.22,33.68
2018-01-10 23:11:00,2,1,66.92,85.0,55.0,38.84,119.9,66.92,0.0,0.0,0.0,45.0,43.29,0.5,0.0,0.73,120.0,119.8,0.0,0.88,0.0,0.0,0.0,10.75,0.0,62.96,41.8,10.22,33.7
2018-01-10 23:12:00,2,1,66.9,85.0,55.0,38.82,119.9,66.9,0.0,0.0,0.0,45.0,43.27,0.5,0.0,0.73,120.0,119.8,0.0,0.88,0.0,0.0,0.0,10.73,0.0,63.0,41.78,10.22,33.73
2018-01-10 23:13:00,2,1,66.88,85.0,55.0,38.8,119.9,66.88,0.0,0.0,0.0,45.0,43.26,0.5,0.0,0.73,120.0,119.8,0.0,0.88,0.0,0.0,0.0,10.71,0.0,63.03,41.76,10.22,33.75
2018-01-10 23:14:00,2,1,66.87,85.0,55.0,38.78,119.9,66.87,0.0,0.0,0.0,45.0,43.25,0.5,0.0,0.73,120.0,119.8,0.0,0.88,0.0,0.0,0.0,10.7,0.0,63.07,41.74,10.22,33.77
2018-01-10 23:15:00,2,1,66.85,85.0,55.0,38.76,119.9,66.85,0.0,0.0,0.0,45.0,43.24,0.5,0.0,0.73,120.0,119.8,0.0,0.88,0.0,0.0,0.0,10.68,0.0,63.1,41.72,10.22,33.79
2018-01-10 23:16:00,2,1,66.83,85.0,55.0,38.75,119.9,66.83,0.0,0.0,0.0,45.0,43.23,0.5,0.0,0.73,120.0,119.8,0.0,0.88,0.0,0.0,0.0,10.66,0.0,63.14,41.7,10.22,33.81
2018-01-10 23:17:00,2,1,66.81,85.0,55.0,38.73,119.9,66.81,0.0,0.0,0.0,45.0,43.22,0.5,0.0,0.73,120.0,119.8,0.0,0.88,0.0,0.0,0.0,10.64,0.0,63.17,41.67,10.22,33.83
2018-01-10 23:18:00,2,1,66.79,85.0,55.0,38.71,119.9,66.79,0.0,0.0,0.0,45.0,43.2,0.5,0.0,0.73,120.0,119.8,0.0,0.88,0.0,0.0,0.0,10.63,0.0,63.2,41.65,10.22,33.85
