Datetime,FCU_CTRL,FAN_CTRL,RM_TEMP,RMCLGSPT,RMHTGSPT,FCU_MAT,FCU_DAT,FCU_RAT,FCU_CVLV,FCU_CVLV_DM,FCU_CLG_GPM,FCU_CLG_EWT,FCU_CLG_RWT,FCU_HVLV,FCU_HVLV_DM,FCU_HTG_GPM,FCU_HTG_EWT,FCU_HTG_RWT,FCU_DA_CFM,FCU_OA_CFM,FCU_DMPR,FCU_DMPR_DM,FCU_SPD,FCU_OAT,FCU_WAT,FCU_MA_HUMD,FCU_OA_HUMD,FCU_DA_HUMD,FCU_RA_HUMD
2018-01-13 23:06:00,0,2,32.07,72.0,68.0,24.29,21.0,32.07,0.0,0.0,0.0,45.0,21.0,0.0,0.0,0.0,120.0,21.0,0.9,0.9,0.8,0.0,0.0,19.07,0.76,48.39,37.08,100.0,36.21
2018-01-13 23:07:00,0,2,32.07,72.0,68.0,24.29,21.0,32.07,0.0,0.0,0.0,45.0,21.0,0.0,0.0,0.0,120.0,21.0,0.9,0.9,0.8,0.0,0.0,19.08,0.76,48.42,37.1,100.0,36.27
2018-01-13 23:08:00,0,2,32.06,72.0,68.0,24.29,21.0,32.06,0.0,0.0,0.0,45.0,21.0,0.0,0.0,0.0,120.0,21.0,0.9,0.9,0.8,0.0,0.0,19.09,0.76,48.45,37.11,100.0,36.32
2018-01-13 23:09:00,0,2,32.05,72.0,68.0,24.3,21.0,32.05,0.0,0.0,0.0,45.0,21.01,0.0,0.0,0.0,120.0,21.0,0.9,0.9,0.8,0.0,0.0,19.1,0.76,48.48,37.12,100.0,36.38
2018-01-13 23:10:00,0,2,32.04,72.0,68.0,24.3,21.01,32.04,0.0,0.0,0.0,45.0,21.01,0.0,0.0,0.0,120.0,21.01,0.9,0.9,0.8,0.0,0.0,19.11,0.76,48.51,37.13,100.0,36.43
2018-01-13 23:11:00,0,2,32.04,72.0,68.0,24.31,21.01,32.04,0.0,0.0,0.0,45.0,21.02,0.0,0.0,0.0,120.0,21.01,0.9,0.9,0.8,0.0,0.0,19.12,0.76,48.53,37.14,100.0,36.48
2018-01-13 23:12:00,0,2,32.03,72.0,68.0,24.31,21.02,32.03,0.0,0.0,0.0,45.0,21.03,0.0,0.0,0.0,120.0,21.02,0.9,0.9,0.8,0.0,0.0,19.13,0.76,48.55,37.15,100.0,36.53
2018-01-13 23:13:00,0,2,32.03,72.0,68.0,24.32,21.02,32.03,0.0,0.0,0.0,45.0,21.03,0.0,0.0,0.0,120.0,21.02,0.9,0.9,0.8,0.0,0.0,19.15,0.76,48.57,37.16,100.0,36.57
2018-01-13 23:14:00,0,2,32.02,72.0,68.0,24.32,21.03,32.02,0.0,0.0,0.0,45.0,21.04,0.0,0.0,0.0,120.0,21.03,0.9,0.9,0.8,0.0,0.0,19.16,0.76,48.58,37.16,100.0,36.61
2018-01-13 23:15:00,0,2,32.02,72.0,68.0,24.33,21.04,32.02,0.0,0.0,0.0,45.0,21.05,0.0,0.0,0.0,120.0,21.04,0.9,0.9,0.8,0.0,0.0,19.17,0.76,48.59,37.17,100.0,36.65
2018-01-13 23:16:00,0,2,32.01,72.0,68.0,24.33,21.05,32.01,0.0,0.0,0.0,45.0,21.06,0.0,0.0,0.0,120.0,21.05,0.9,0.9,0.8,0.0,0.0,19.19,0.76,48.6,37.17,100.0,36.69
2018-01-13 23:17:00,0,2,32.01,72.0,68.0,24.34,21.06,32.01,0.0,0.0,0.0,45.0,21.07,0.0,0.0,0.0,120.0,21.06,0.9,0.9,0.8,0.0,0.0,19.2,0.76,48.61,37.18,100.0,36.73
2018-01-13 23:18:00,0,2,32.01,72.0,68.0,24.35,21.07,32.01,0.0,0.0,0.0,45.0,21.08,0.0,0.0,0.0,120.0,21.07,0.9,0.9,0.8,0.0,0.0,19.21,0.76,48.61,37.18,100.0,36.76
2018-01-13 23:19:00,0,2,32.0,72.0,68.0,24.35,21.08,32.0,0.0,0.0,0.0,45.0,21.09,0.0,0.0,0.0,120.0,21.08,0.9,0.9,0.8,0.0,0.0,19.23,0.76,48.61,37.19,100.0,36.79
2018-01-13 23:20:00,0,2,32.0,72.0,68.0,24.36,21.09,32.0,0.0,0.0,0.0,45.0,21.1,0.0,0.0,0.0,120.0,21.09,0.9,0.9,0.8,0.0,0.0,19.24,0.76,48.61,37.19,100.0,36.82
2018-01-13 23:21:00,0,2,32.0,72.0,68.0,24.37,21.1,32.0,0.0,0.0,0.0,45.0,21.11,0.0,0.0,0.0,120.0,21.1,0.9,0.9,0.8,0.0,0.0,19.26,0.76,48.61,37.19,100.0,36.85
2018-01-13 23:22:00,0,2,31.99,72.0,68.0,24.38,21.11,31.99,0.0,0.0,0.0,45.0,21.12,0.0,0.0,0.0,120.0,21.11,0.9,0.9,0.8,0.0,0.0,19.28,0.76,48.61,37.19,100.0,36.88
