Datetime,FCU_CTRL,FAN_CTRL,RM_TEMP,RMCLGSPT,RMHTGSPT,FCU_MAT,FCU_DAT,FCU_RAT,FCU_CVLV,FCU_CVLV_DM,FCU_CLG_GPM,FCU_CLG_EWT,FCU_CLG_RWT,FCU_HVLV,FCU_HVLV_DM,FCU_HTG_GPM,FCU_HTG_EWT,FCU_HTG_RWT,FCU_DA_CFM,FCU_OA_CFM,FCU_DMPR,FCU_DMPR_DM,FCU_SPD,FCU_OAT,FCU_WAT,FCU_MA_HUMD,FCU_OA_HUMD,FCU_DA_HUMD,FCU_RA_HUMD
2018-01-21 14:00:00,2,1,54.88,85.0,55.0,50.78,54.9,54.88,0.0,0.0,0.0,45.0,50.8,0.19,0.19,0.05,120.0,52.57,397.93,41.96,0.3,0.0,9.75,15.97,2.63,19.96,38.02,80.06,17.2
2018-01-21 14:01:00,2,1,54.88,85.0,55.0,50.78,54.92,54.88,0.0,0.0,0.0,45.0,50.8,0.19,0.19,0.05,120.0,52.59,397.93,41.96,0.3,0.0,9.75,15.98,2.63,19.92,38.03,80.0,17.16
2018-01-21 14:02:00,2,1,54.88,85.0,55.0,50.78,54.95,54.88,0.0,0.0,0.0,45.0,50.8,0.19,0.19,0.05,120.0,52.6,397.93,41.96,0.3,0.0,9.75,15.98,2.63,19.88,38.07,79.93,17.13
2018-01-21 14:03:00,2,1,54.88,85.0,55.0,50.78,54.97,54.88,0.0,0.0,0.0,45.0,50.8,0.19,0.19,0.05,120.0,52.62,397.93,41.96,0.3,0.0,9.75,15.97,2.63,19.84,38.11,79.87,17.09
2018-01-21 14:04:00,2,1,54.88,85.0,55.0,50.78,54.99,54.88,0.0,0.0,0.0,45.0,50.8,0.19,0.19,0.05,120.0,52.63,397.93,41.96,0.3,0.0,9.75,15.97,2.63,19.81,38.16,79.81,17.06
2018-01-21 14:05:00,2,1,54.88,85.0,55.0,50.78,55.01,54.88,0.0,0.0,0.0,45.0,50.8,0.19,0.19,0.05,120.0,52.65,397.93,41.96,0.3,0.0,9.75,15.97,2.63,19.78,38.21,79.75,17.02
2018-01-21 14:06:00,2,1,54.88,85.0,55.0,50.78,55.03,54.88,0.0,0.0,0.0,45.0,50.8,0.19,0.19,0.05,120.0,52.66,397.93,41.96,0.3,0.0,9.75,15.96,2.63,19.75,38.26,79.68,16.99
2018-01-21 14:07:00,2,1,54.88,85.0,55.0,50.78,55.06,54.88,0.0,0.0,0.0,45.0,50.8,0.19,0.19,0.05,120.0,52.68,397.93,41.96,0.3,0.0,9.75,15.95,2.63,19.72,38.31,79.62,16.96
2018-01-21 14:08:00,2,1,54.88,85.0,55.0,50.77,55.08,54.88,0.0,0.0,0.0,45.0,50.8,0.19,0.19,0.05,120.0,52.69,397.93,41.96,0.3,0.0,9.75,15.95,2.63,19.69,38.37,79.56,16.93
2018-01-21 14:09:00,2,1,54.88,85.0,55.0,50.77,55.1,54.88,0.0,0.0,0.0,45.0,50.8,0.19,0.19,0.06,120.0,52.71,397.93,41.96,0.3,0.0,9.75,15.94,2.63,19.67,38.43,79.5,16.9
