Datetime,FCU_CTRL,FAN_CTRL,RM_TEMP,RMCLGSPT,RMHTGSPT,FCU_MAT,FCU_DAT,FCU_RAT,FCU_CVLV,FCU_CVLV_DM,FCU_CLG_GPM,FCU_CLG_EWT,FCU_CLG_RWT,FCU_HVLV,FCU_HVLV_DM,FCU_HTG_GPM,FCU_HTG_EWT,FCU_HTG_RWT,FCU_DA_CFM,FCU_OA_CFM,FCU_DMPR,FCU_DMPR_DM,FCU_SPD,FCU_OAT,FCU_WAT,FCU_MA_HUMD,FCU_OA_HUMD,FCU_DA_HUMD,FCU_RA_HUMD
2018-01-13 11:41:00,2,1,62.47,85.0,55.0,39.56,42.53,62.47,0.0,0.0,0.0,45.0,41.26,0.0,0.0,0.0,120.0,42.53,0.06,0.88,0.0,0.0,0.0,16.65,0.0,57.69,32.39,100.0,38.93
2018-01-13 11:42:00,2,1,62.5,85.0,55.0,39.58,42.52,62.5,0.0,0.0,0.0,45.0,41.26,0.0,0.0,0.0,120.0,42.52,-0.02,0.88,0.0,0.0,0.0,16.67,0.0,57.61,32.37,100.0,38.86
2018-01-13 11:43:00,2,1,62.53,85.0,55.0,39.61,42.51,62.53,0.0,0.0,0.0,45.0,41.25,0.0,0.0,0.0,120.0,42.51,-0.02,0.88,0.0,0.0,0.0,16.68,0.0,57.53,32.35,100.0,38.8
2018-01-13 11:44:00,2,1,62.57,85.0,55.0,39.64,42.5,62.57,0.0,0.0,0.0,45.0,41.25,0.0,0.0,0.0,120.0,42.5,0.01,0.88,0.0,0.0,0.0,16.7,0.0,57.45,32.32,100.0,38.74
2018-01-13 11:45:00,2,1,62.6,85.0,55.0,39.66,42.49,62.6,0.0,0.0,0.0,45.0,41.24,0.0,0.0,0.0,120.0,42.49,0.02,0.88,0.0,0.0,0.0,16.72,0.0,57.37,32.3,100.0,38.67
2018-01-13 11:46:00,2,1,62.64,85.0,55.0,39.69,42.48,62.64,0.0,0.0,0.0,45.0,41.24,0.0,0.0,0.0,120.0,42.48,0.07,0.88,0.0,0.0,0.0,16.74,0.0,57.29,32.28,100.0,38.61
2018-01-13 11:47:00,2,1,62.67,85.0,55.0,39.72,42.47,62.67,0.0,0.0,0.0,45.0,41.24,0.0,0.0,0.0,120.0,42.47,0.0,0.88,0.0,0.0,0.0,16.77,0.0,57.21,32.26,100.0,38.55
2018-01-13 11:48:00,2,1,62.71,85.0,55.0,39.75,42.46,62.71,0.0,0.0,0.0,45.0,41.23,0.0,0.0,0.0,120.0,42.46,-0.02,0.88,0.0,0.0,0.0,16.79,0.0,57.13,32.24,100.0,38.48
2018-01-13 11:49:00,2,1,62.74,85.0,55.0,39.77,42.45,62.74,0.0,0.0,0.0,45.0,41.23,0.0,0.0,0.0,120.0,42.45,-0.03,0.88,0.0,0.0,0.0,16.81,0.0,57.05,32.21,100.0,38.42
2018-01-13 11:50:00,2,1,62.78,85.0,55.0,39.8,42.43,62.78,0.0,0.0,0.0,45.0,41.22,0.0,0.0,0.0,120.0,42.43,0.06,0.88,0.0,0.0,0.0,16.83,0.0,56.97,32.19,100.0,38.36
2018-01-13 11:51:00,2,1,62.81,85.0,55.0,39.83,42.42,62.81,0.0,0.0,0.0,45.0,41.22,0.0,0.0,0.0,120.0,42.42,0.02,0.88,0.0,0.0,0.0,16.85,0.0,56.89,32.17,100.0,38.29
2018-01-13 11:52:00,2,1,62.85,85.0,55.0,39.86,42.41,62.85,0.0,0.0,0.0,45.0,41.22,0.0,0.0,0.0,120.0,42.41,-0.05,0.88,0.0,0.0,0.0,16.87,0.0,56.81,32.15,100.0,38.23
2018-01-13 11:53:00,2,1,62.89,85.0,55.0,39.89,42.4,62.89,0.0,0.0,0.0,45.0,41.21,0.0,0.0,0.0,120.0,42.4,0.0,0.88,0.0,0.0,0.0,16.89,0.0,56.73,32.13,100.0,38.17
2018-01-13 11:54:00,2,1,62.92,85.0,55.0,39.92,42.39,62.92,0.0,0.0,0.0,45.0,41.21,0.0,0.0,0.0,120.0,42.39,-0.0,0.88,0.0,0.0,0.0,16.91,0.0,56.65,32.12,100.0,38.1
2018-01-13 11:55:00,2,1,62.96,85.0,55.0,39.95,42.38,62.96,0.0,0.0,0.0,45.0,41.21,0.0,0.0,0.0,120.0,42.38,0.05,0.88,0.0,0.0,0.0,16.94,0.0,56.57,32.1,100.0,38.04
2018-01-13 11:56:00,2,1,62.99,85.0,55.0,39.98,42.37,62.99,0.0,0.0,0.0,45.0,41.2,0.0,0.0,0.0,120.0,42.37,0.07,0.88,0.0,0.0,0.0,16.96,0.0,56.49,32.08,100.0,37.98
2018-01-13 11:57:00,2,1,63.03,85.0,55.0,40.0,42.36,63.03,0.0,0.0,0.0,45.0,41.2,0.0,0.0,0.0,120.0,42.36,-0.02,0.88,0.0,0.0,0.0,16.98,0.0,56.41,32.06,100.0,37.92
2018-01-13 11:58:00,2,1,63.07,85.0,55.0,40.03,42.35,63.07,0.0,0.0,0.0,45.0,41.2,0.0,0.0,0.0,120.0,42.35,0.0,0.88,0.0,0.0,0.0,17.0,0.0,56.32,32.04,100.0,37.85
2018-01-13 11:59:00,2,1,63.1,85.0,55.0,40.06,42.34,63.1,0.0,0.0,0.0,45.0,41.2,0.0,0.0,0.0,120.0,42.34,0.04,0.88,0.0,0.0,0.0,17.03,0.0,56.24,32.03,100.0,37.79
2018-01-13 12:00:00,2,1,63.14,85.0,55.0,40.09,42.33,63.14,0.0,0.0,0.0,45.0,41.19,0.0,0.0,0.0,120.0,42.33,0.01,0.88,0.0,0.0,0.0,17.05,0.0,56.16,32.01,100.0,37.73
2018-01-13 12:01:00,2,1,63.17,85.0,55.0,40.12,42.32,63.17,0.0,0.0,0.0,45.0,41.19,0.0,0.0,0.0,120.0,42.32,0.0,0.88,0.0,0.0,0.0,17.08,0.0,56.08,31.99,100.0,37.66
2018-01-13 12:02:00,2,1,63.21,85.0,55.0,40.16,42.31,63.21,0.0,0.0,0.0,45.0,41.19,0.0,0.0,0.0,120.0,42.31,-0.02,0.88,0.0,0.0,0.0,17.1,0.0,55.99,31.98,100.0,37.6
