Datetime,FCU_CTRL,FAN_CTRL,RM_TEMP,RMCLGSPT,RMHTGSPT,FCU_MAT,FCU_DAT,FCU_RAT,FCU_CVLV,FCU_CVLV_DM,FCU_CLG_GPM,FCU_CLG_EWT,FCU_CLG_RWT,FCU_HVLV,FCU_HVLV_DM,FCU_HTG_GPM,FCU_HTG_EWT,FCU_HTG_RWT,FCU_DA_CFM,FCU_OA_CFM,FCU_DMPR,FCU_DMPR_DM,FCU_SPD,FCU_OAT,FCU_WAT,FCU_MA_HUMD,FCU_OA_HUMD,FCU_DA_HUMD,FCU_RA_HUMD
2018-01-07 01:14:00,2,1,60.52,85.0,55.0,41.98,45.54,60.52,0.0,0.0,0.0,45.0,44.51,0.0,0.0,0.0,120.0,45.54,0.0,0.88,0.0,0.0,0.0,23.43,0.0,75.99,100.0,100.0,49.49
2018-01-07 01:15:00,2,1,60.51,85.0,55.0,41.99,45.53,60.51,0.0,0.0,0.0,45.0,44.5,0.0,0.0,0.0,120.0,45.53,0.0,0.88,0.0,0.0,0.0,23.47,0.0,75.77,100.0,100.0,49.48
2018-01-07 01:16:00,2,1,60.51,85.0,55.0,42.0,45.52,60.51,0.0,0.0,0.0,45.0,44.49,0.0,0.0,0.0,120.0,45.52,0.0,0.88,0.0,0.0,0.0,23.5,0.0,75.54,100.0,100.0,49.48
2018-01-07 01:17:00,2,1,60.51,85.0,55.0,42.02,45.51,60.51,0.0,0.0,0.0,45.0,44.49,0.0,0.0,0.0,120.0,45.51,0.0,0.88,0.0,0.0,0.0,23.53,0.0,75.31,100.0,100.0,49.47
2018-01-07 01:18:00,2,1,60.5,85.0,55.0,42.03,45.5,60.5,0.0,0.0,0.0,45.0,44.48,0.0,0.0,0.0,120.0,45.5,0.0,0.88,0.0,0.0,0.0,23.57,0.0,75.08,100.0,100.0,49.47
2018-01-07 01:19:00,2,1,60.5,85.0,55.0,42.05,45.49,60.5,0.0,0.0,0.0,45.0,44.48,0.0,0.0,0.0,120.0,45.49,0.0,0.88,0.0,0.0,0.0,23.6,0.0,74.86,100.0,100.0,49.46
2018-01-07 01:20:00,2,1,60.49,85.0,55.0,42.06,45.49,60.49,0.0,0.0,0.0,45.0,44.47,0.0,0.0,0.0,120.0,45.49,0.0,0.88,0.0,0.0,0.0,23.63,0.0,74.63,100.0,100.0,49.46
2018-01-07 01:21:00,2,1,60.49,85.0,55.0,42.08,45.48,60.49,0.0,0.0,0.0,45.0,44.46,0.0,0.0,0.0,120.0,45.48,0.0,0.88,0.0,0.0,0.0,23.67,0.0,74.39,100.0,100.0,49.46
2018-01-07 01:22:00,2,1,60.49,85.0,55.0,42.09,45.47,60.49,0.0,0.0,0.0,45.0,44.46,0.0,0.0,0.0,120.0,45.47,0.0,0.88,0.0,0.0,0.0,23.7,0.0,74.16,100.0,100.0,49.45
2018-01-07 01:23:00,2,1,60.48,85.0,55.0,42.11,45.46,60.48,0.0,0.0,0.0,45.0,44.45,0.0,0.0,0.0,120.0,45.46,0.0,0.88,0.0,0.0,0.0,23.74,0.0,73.93,100.0,100.0,49.45
2018-01-07 01:24:00,2,1,60.48,85.0,55.0,42.12,45.45,60.48,0.0,0.0,0.0,45.0,44.45,0.0,0.0,0.0,120.0,45.45,0.0,0.88,0.0,0.0,0.0,23.77,0.0,73.7,100.0,100.0,49.44
2018-01-07 01:25:00,2,1,60.48,85.0,55.0,42.14,45.44,60.48,0.0,0.0,0.0,45.0,44.44,0.0,0.0,0.0,120.0,45.44,0.0,0.88,0.0,0.0,0.0,23.8,0.0,73.47,100.0,100.0,49.43
2018-01-07 01:26:00,2,1,60.47,85.0,55.0,42.15,45.43,60.47,0.0,0.0,0.0,45.0,44.43,0.0,0.0,0.0,120.0,45.43,0.0,0.88,0.0,0.0,0.0,23.84,0.0,73.24,100.0,100.0,49.43
2018-01-07 01:27:00,2,1,60.47,85.0,55.0,42.17,45.42,60.47,0.0,0.0,0.0,45.0,44.43,0.0,0.0,0.0,120.0,45.42,0.0,0.88,0.0,0.0,0.0,23.87,0.0,73.01,100.0,100.0,49.42
2018-01-07 01:28:00,2,1,60.46,85.0,55.0,42.18,45.41,60.46,0.0,0.0,0.0,45.0,44.42,0.0,0.0,0.0,120.0,45.41,0.0,0.88,0.0,0.0,0.0,23.91,0.0,72.77,100.0,100.0,49.42
2018-01-07 01:29:00,2,1,60.46,85.0,55.0,42.2,45.41,60.46,0.0,0.0,0.0,45.0,44.42,0.0,0.0,0.0,120.0,45.41,0.0,0.88,0.0,0.0,0.0,23.94,0.0,72.54,100.0,100.0,49.41
2018-01-07 01:30:00,2,1,60.46,85.0,55.0,42.22,45.4,60.46,0.0,0.0,0.0,45.0,44.41,0.0,0.0,0.0,120.0,45.4,0.0,0.88,0.0,0.0,0.0,23.97,0.0,72.31,100.0,100.0,49.41
2018-01-07 01:31:00,2,1,60.45,85.0,55.0,42.23,45.39,60.45,0.0,0.0,0.0,45.0,44.4,0.0,0.0,0.0,120.0,45.39,0.0,0.88,0.0,0.0,0.0,24.01,0.0,72.08,100.0,100.0,49.4
2018-01-07 01:32:00,2,1,60.45,85.0,55.0,42.25,45.38,60.45,0.0,0.0,0.0,45.0,44.4,0.0,0.0,0.0,120.0,45.38,0.0,0.88,0.0,0.0,0.0,24.04,0.0,71.85,100.0,100.0,49.39
2018-01-07 01:33:00,2,1,60.45,85.0,55.0,42.26,45.37,60.45,0.0,0.0,0.0,45.0,44.39,0.0,0.0,0.0,120.0,45.37,0.0,0.88,0.0,0.0,0.0,24.08,0.0,71.62,100.0,100.0,49.39
2018-01-07 01:34:00,2,1,60.44,85.0,55.0,42.28,45.36,60.44,0.0,0.0,0.0,45.0,44.39,0.0,0.0,0.0,120.0,45.36,0.0,0.88,0.0,0.0,0.0,24.11,0.0,71.39,100.0,100.0,49.38
