Datetime,FCU_CTRL,FAN_CTRL,RM_TEMP,RMCLGSPT,RMHTGSPT,FCU_MAT,FCU_DAT,FCU_RAT,FCU_CVLV,FCU_CVLV_DM,FCU_CLG_GPM,FCU_CLG_EWT,FCU_CLG_RWT,FCU_HVLV,FCU_HVLV_DM,FCU_HTG_GPM,FCU_HTG_EWT,FCU_HTG_RWT,FCU_DA_CFM,FCU_OA_CFM,FCU_DMPR,FCU_DMPR_DM,FCU_SPD,FCU_OAT,FCU_WAT,FCU_MA_HUMD,FCU_OA_HUMD,FCU_DA_HUMD,FCU_RA_HUMD
2018-01-13 11:05:00,2,1,61.63,85.0,55.0,38.84,43.14,61.63,0.0,0.0,0.0,45.0,41.61,0.0,0.0,0.0,120.0,43.14,0.0,0.88,0.0,0.0,0.0,16.05,0.0,61.75,33.74,100.0,41.9
2018-01-13 11:06:00,2,1,61.64,85.0,55.0,38.85,43.13,61.64,0.0,0.0,0.0,45.0,41.6,0.0,0.0,0.0,120.0,43.13,0.0,0.88,0.0,0.0,0.0,16.06,0.0,61.68,33.69,100.0,41.86
2018-01-13 11:07:00,2,1,61.66,85.0,55.0,38.87,43.12,61.66,0.0,0.0,0.0,45.0,41.59,0.0,0.0,0.0,120.0,43.12,0.0,0.88,0.0,0.0,0.0,16.08,0.0,61.6,33.64,100.0,41.81
2018-01-13 11:08:00,2,1,61.68,85.0,55.0,38.88,43.1,61.68,0.0,0.0,0.0,45.0,41.59,0.0,0.0,0.0,120.0,43.1,0.0,0.88,0.0,0.0,0.0,16.09,0.0,61.53,33.59,100.0,41.77
2018-01-13 11:09:00,2,1,61.69,85.0,55.0,38.9,43.09,61.69,0.0,0.0,0.0,45.0,41.58,0.0,0.0,0.0,120.0,43.09,0.0,0.88,0.0,0.0,0.0,16.11,0.0,61.46,33.54,100.0,41.73
2018-01-13 11:10:00,2,1,61.71,85.0,55.0,38.92,43.08,61.71,0.0,0.0,0.0,45.0,41.57,0.0,0.0,0.0,120.0,43.08,0.0,0.88,0.0,0.0,0.0,16.12,0.0,61.38,33.49,100.0,41.68
2018-01-13 11:11:00,2,1,61.73,85.0,55.0,38.93,43.06,61.73,0.0,0.0,0.0,45.0,41.57,0.0,0.0,0.0,120.0,43.06,0.0,0.88,0.0,0.0,0.0,16.14,0.0,61.31,33.44,100.0,41.64
2018-01-13 11:12:00,2,1,61.75,85.0,55.0,38.95,43.05,61.75,0.0,0.0,0.0,45.0,41.56,0.0,0.0,0.0,120.0,43.05,0.0,0.88,0.0,0.0,0.0,16.15,0.0,61.23,33.39,100.0,41.59
2018-01-13 11:13:00,2,1,61.78,85.0,55.0,38.97,43.04,61.78,0.0,0.0,0.0,45.0,41.55,0.0,0.0,0.0,120.0,43.04,0.0,0.88,0.0,0.0,0.0,16.17,0.0,61.16,33.35,100.0,41.54
2018-01-13 11:14:00,2,1,61.8,85.0,55.0,38.99,43.02,61.8,0.0,0.0,0.0,45.0,41.55,0.0,0.0,0.0,120.0,43.02,0.0,0.88,0.0,0.0,0.0,16.18,0.0,61.08,33.3,100.0,41.49
2018-01-13 11:15:00,2,1,61.82,85.0,55.0,39.01,43.01,61.82,0.0,0.0,0.0,45.0,41.54,0.0,0.0,0.0,120.0,43.01,0.0,0.88,0.0,0.0,0.0,16.2,0.0,61.0,33.26,100.0,41.44
2018-01-13 11:16:00,2,1,61.84,85.0,55.0,39.03,43.0,61.84,0.0,0.0,0.0,45.0,41.53,0.0,0.0,0.0,120.0,43.0,0.0,0.88,0.0,0.0,0.0,16.21,0.0,60.92,33.22,100.0,41.39
2018-01-13 11:17:00,2,1,61.87,85.0,55.0,39.05,42.99,61.87,0.0,0.0,0.0,45.0,41.53,0.0,0.0,0.0,120.0,42.99,0.0,0.88,0.0,0.0,0.0,16.23,0.0,60.85,33.17,100.0,41.33
2018-01-13 11:18:00,2,1,61.89,85.0,55.0,39.07,42.97,61.89,0.0,0.0,0.0,45.0,41.52,0.0,0.0,0.0,120.0,42.97,0.0,0.88,0.0,0.0,0.0,16.25,0.0,60.77,33.13,100.0,41.28
2018-01-13 11:19:00,2,1,61.92,85.0,55.0,39.09,42.96,61.92,0.0,0.0,0.0,45.0,41.51,0.0,0.0,0.0,120.0,42.96,0.0,0.88,0.0,0.0,0.0,16.26,0.0,60.69,33.09,100.0,41.23
2018-01-13 11:20:00,2,1,61.94,85.0,55.0,39.11,42.95,61.94,0.0,0.0,0.0,45.0,41.51,0.0,0.0,0.0,120.0,42.95,0.0,0.88,0.0,0.0,0.0,16.28,0.0,60.61,33.05,100.0,41.17
2018-01-13 11:21:00,2,1,61.97,85.0,55.0,39.13,42.94,61.97,0.0,0.0,0.0,45.0,41.5,0.0,0.0,0.0,120.0,42.94,0.0,0.88,0.0,0.0,0.0,16.29,0.0,60.53,33.01,100.0,41.12
2018-01-13 11:22:00,2,1,62.0,85.0,55.0,39.15,42.92,62.0,0.0,0.0,0.0,45.0,41.5,0.0,0.0,0.0,120.0,42.92,0.0,0.88,0.0,0.0,0.0,16.31,0.0,60.45,32.98,100.0,41.06
2018-01-13 11:23:00,2,1,62.02,85.0,55.0,39.18,42.91,62.02,0.0,0.0,0.0,45.0,41.49,0.0,0.0,0.0,120.0,42.91,0.0,0.88,0.0,0.0,0.0,16.33,0.0,60.38,32.94,100.0,41.0
2018-01-13 11:24:00,2,1,62.05,85.0,55.0,39.2,42.9,62.05,0.0,0.0,0.0,45.0,41.48,0.0,0.0,0.0,120.0,42.9,0.0,0.88,0.0,0.0,0.0,16.34,0.0,60.3,32.9,100.0,40.94
2018-01-13 11:25:00,2,1,62.08,85.0,55.0,39.22,42.89,62.08,0.0,0.0,0.0,45.0,41.48,0.0,0.0,0.0,120.0,42.89,0.0,0.88,0.0,0.0,0.0,16.36,0.0,60.22,32.87,100.0,40.89
