Datetime,FCU_CTRL,FAN_CTRL,RM_TEMP,RMCLGSPT,RMHTGSPT,FCU_MAT,FCU_DAT,FCU_RAT,FCU_CVLV,FCU_CVLV_DM,FCU_CLG_GPM,FCU_CLG_EWT,FCU_CLG_RWT,FCU_HVLV,FCU_HVLV_DM,FCU_HTG_GPM,FCU_HTG_EWT,FCU_HTG_RWT,FCU_DA_CFM,FCU_OA_CFM,FCU_DMPR,FCU_DMPR_DM,FCU_SPD,FCU_OAT,FCU_WAT,FCU_MA_HUMD,FCU_OA_HUMD,FCU_DA_HUMD,FCU_RA_HUMD
2018-01-08 12:52:00,1,1,68.05,72.0,68.0,67.55,58.95,68.05,0.8,0.0,5.63,45.0,47.92,0.24,0.24,0.14,120.0,56.11,397.93,41.96,0.3,0.3,9.75,63.28,2.63,25.27,19.59,69.96,25.83
2018-01-08 12:53:00,1,1,68.05,72.0,68.0,67.56,58.94,68.05,0.8,0.0,5.63,45.0,47.92,0.24,0.24,0.14,120.0,56.1,397.93,41.96,0.3,0.3,9.75,63.38,2.63,25.18,19.52,69.98,25.74
2018-01-08 12:54:00,1,1,68.05,72.0,68.0,67.57,58.93,68.05,0.8,0.0,5.63,45.0,47.92,0.24,0.24,0.14,120.0,56.09,397.93,41.96,0.3,0.3,9.75,63.47,2.63,25.1,19.44,70.01,25.66
2018-01-08 12:55:00,1,1,68.05,72.0,68.0,67.58,58.92,68.05,0.8,0.0,5.63,45.0,47.92,0.24,0.24,0.14,120.0,56.08,397.93,41.96,0.3,0.3,9.75,63.56,2.63,25.01,19.37,70.03,25.57
2018-01-08 12:56:00,1,1,68.05,72.0,68.0,67.59,58.91,68.05,0.8,0.0,5.63,45.0,47.93,0.24,0.24,0.14,120.0,56.08,397.93,41.96,0.3,0.3,9.75,63.65,2.63,24.93,19.29,70.06,25.49
2018-01-08 12:57:00,1,1,68.05,72.0,68.0,67.6,58.9,68.05,0.8,0.0,5.63,45.0,47.93,0.24,0.24,0.14,120.0,56.07,397.93,41.96,0.3,0.3,9.75,63.74,2.63,24.84,19.22,70.08,25.41
2018-01-08 12:58:00,1,1,68.05,72.0,68.0,67.61,58.88,68.05,0.8,0.0,5.63,45.0,47.93,0.24,0.24,0.14,120.0,56.06,397.93,41.96,0.3,0.3,9.75,63.83,2.63,24.76,19.16,70.11,25.32
2018-01-08 12:59:00,1,1,68.05,72.0,68.0,67.61,58.87,68.05,0.8,0.0,5.63,45.0,47.93,0.24,0.24,0.14,120.0,56.05,397.93,41.96,0.3,0.3,9.75,63.91,2.63,24.68,19.09,70.13,25.24
2018-01-08 13:00:00,1,1,68.05,72.0,68.0,67.62,58.86,68.05,0.8,0.0,5.63,45.0,47.93,0.24,0.24,0.14,120.0,56.05,397.93,41.96,0.3,0.3,9.75,64.0,2.63,24.6,19.03,70.16,25.16
2018-01-08 13:01:00,1,1,68.05,72.0,68.0,67.63,58.85,68.05,0.8,0.0,5.63,45.0,47.93,0.24,0.24,0.14,120.0,56.04,397.93,41.96,0.3,0.3,9.75,64.07,2.63,24.52,18.99,70.18,25.08
