Datetime,FCU_CTRL,FAN_CTRL,RM_TEMP,RMCLGSPT,RMHTGSPT,FCU_MAT,FCU_DAT,FCU_RAT,FCU_CVLV,FCU_CVLV_DM,FCU_CLG_GPM,FCU_CLG_EWT,FCU_CLG_RWT,FCU_HVLV,FCU_HVLV_DM,FCU_HTG_GPM,FCU_HTG_EWT,FCU_HTG_RWT,FCU_DA_CFM,FCU_OA_CFM,FCU_DMPR,FCU_DMPR_DM,FCU_SPD,FCU_OAT,FCU_WAT,FCU_MA_HUMD,FCU_OA_HUMD,FCU_DA_HUMD,FCU_RA_HUMD
2018-01-09 00:58:00,2,1,68.14,85.0,55.0,54.59,63.53,68.14,0.0,0.0,0.0,45.0,61.43,0.0,0.0,0.0,120.0,63.53,0.0,0.88,0.0,0.0,0.0,41.03,0.0,42.96,31.08,58.86,42.09
2018-01-09 00:59:00,2,1,68.14,85.0,55.0,54.58,63.51,68.14,0.0,0.0,0.0,45.0,61.41,0.0,0.0,0.0,120.0,63.51,0.0,0.88,0.0,0.0,0.0,41.02,0.0,42.94,31.05,58.9,42.08
2018-01-09 01:00:00,2,1,68.13,85.0,55.0,54.57,63.49,68.13,0.0,0.0,0.0,45.0,61.39,0.0,0.0,0.0,120.0,63.49,0.0,0.88,0.0,0.0,0.0,41.01,0.0,42.93,31.02,58.94,42.08
2018-01-09 01:01:00,2,1,68.12,85.0,55.0,54.56,63.47,68.12,0.0,0.0,0.0,45.0,61.37,0.0,0.0,0.0,120.0,63.47,0.0,0.88,0.0,0.0,0.0,41.0,0.0,42.92,30.99,58.97,42.07
2018-01-09 01:02:00,2,1,68.12,85.0,55.0,54.56,63.45,68.12,0.0,0.0,0.0,45.0,61.36,0.0,0.0,0.0,120.0,63.45,0.0,0.88,0.0,0.0,0.0,41.0,0.0,42.9,30.96,59.01,42.07
2018-01-09 01:03:00,2,1,68.11,85.0,55.0,54.55,63.43,68.11,0.0,0.0,0.0,45.0,61.34,0.0,0.0,0.0,120.0,63.43,0.0,0.88,0.0,0.0,0.0,40.99,0.0,42.89,30.94,59.05,42.06
2018-01-09 01:04:00,2,1,68.11,85.0,55.0,54.55,63.42,68.11,0.0,0.0,0.0,45.0,61.32,0.0,0.0,0.0,120.0,63.42,0.0,0.88,0.0,0.0,0.0,40.99,0.0,42.87,30.91,59.09,42.05
2018-01-09 01:05:00,2,1,68.1,85.0,55.0,54.55,63.4,68.1,0.0,0.0,0.0,45.0,61.3,0.0,0.0,0.0,120.0,63.4,0.0,0.88,0.0,0.0,0.0,40.99,0.0,42.86,30.89,59.12,42.05
2018-01-09 01:06:00,2,1,68.1,85.0,55.0,54.54,63.38,68.1,0.0,0.0,0.0,45.0,61.29,0.0,0.0,0.0,120.0,63.38,0.0,0.88,0.0,0.0,0.0,40.99,0.0,42.84,30.86,59.16,42.04
2018-01-09 01:07:00,2,1,68.09,85.0,55.0,54.54,63.36,68.09,0.0,0.0,0.0,45.0,61.27,0.0,0.0,0.0,120.0,63.36,0.0,0.88,0.0,0.0,0.0,40.99,0.0,42.83,30.84,59.2,42.03
